Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Occitanie,Flux physiques de Bourgogne-Franche-Comté vers Occitanie,Flux physiques de Bretagne vers Occitanie,Flux physiques de Centre-Val de Loire vers Occitanie,Flux physiques de Grand-Est vers Occitanie,Flux physiques de Hauts-de-France vers Occitanie,Flux physiques d'Ile-de-France vers Occitanie,Flux physiques de Normandie vers Occitanie,Flux physiques de Nouvelle-Aquitaine vers Occitanie,Flux physiques d'Occitanie vers Occitanie,Flux physiques de Pays-de-la-Loire vers Occitanie,Flux physiques de PACA vers Occitanie,Flux physiques de Occitanie vers Auvergne-Rhône-Alpes,Flux physiques de Occitanie vers Bourgogne-Franche-Comté,Flux physiques de Occitanie vers Bretagne,Flux physiques de Occitanie vers Centre-Val de Loire,Flux physiques de Occitanie vers Grand-Est,Flux physiques de Occitanie vers Hauts-de-France,Flux physiques de Occitanie vers Ile-de-France,Flux physiques de Occitanie vers Normandie,Flux physiques de Occitanie vers Nouvelle-Aquitaine,Flux physiques de Occitanie vers Occitanie,Flux physiques de Occitanie vers Pays-de-la-Loire,Flux physiques de Occitanie vers PACA,Flux physiques Allemagne vers Occitanie,Flux physiques Belgique vers Occitanie,Flux physiques Espagne vers Occitanie,Flux physiques Italie vers Occitanie,Flux physiques Luxembourg vers Occitanie,Flux physiques Royaume-Uni vers Occitanie,Flux physiques Suisse vers Occitanie,Flux physiques de Occitanie vers Allemagne,Flux physiques de Occitanie vers Belgique,Flux physiques de Occitanie vers Espagne,Flux physiques de Occitanie vers Italie,Flux physiques de Occitanie vers Luxembourg,Flux physiques de Occitanie vers Royaume-Uni,Flux physiques de Occitanie vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Occitanie,Données définitives,2022-02-02,21:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-02,22:00,5406.0,84.0,2424.0,596.0,0.0,838.0,-64.0,92.0,0.0,0.0,0.0,0.0,1434.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,450.0,-,-,-,-,-,-,-,694.0,-,-,3137.0,-,-,ND,-,-,-,-,-,-,1741.0,-,-,-,-,1.55,28.87,44.84,92.52,11.02,37.65,0.0,0.0,15.5,15.86,1.7,61.74,
Occitanie,Données définitives,2022-02-02,22:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-02,22:30,5426.0,84.0,2427.0,555.0,1.0,760.0,-453.0,94.0,0.0,0.0,0.0,0.0,1959.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,489.0,-,-,-,-,-,-,-,636.0,-,-,3133.0,-,-,ND,-,-,-,-,-,-,1342.0,-,-,-,-,1.55,28.87,44.73,92.63,10.23,35.06,0.02,0.04,14.01,14.39,1.73,63.09,
Occitanie,Données définitives,2022-02-02,22:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-02,23:00,5732.0,84.0,2428.0,533.0,1.0,730.0,-453.0,93.0,0.0,0.0,0.0,0.0,2316.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,508.0,-,-,-,-,-,-,-,638.0,-,-,3144.0,-,-,ND,-,-,-,-,-,-,1218.0,-,-,-,-,1.47,28.87,42.36,92.67,9.3,33.67,0.02,0.04,12.74,13.82,1.62,62.42,
Occitanie,Données définitives,2022-02-02,23:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-02,23:30,5557.0,84.0,2427.0,471.0,1.0,678.0,-453.0,96.0,0.0,0.0,0.0,0.0,2254.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,426.0,-,-,-,-,-,-,-,586.0,-,-,3460.0,-,-,ND,-,-,-,-,-,-,1490.0,-,-,-,-,1.51,28.87,43.67,92.63,8.48,29.75,0.02,0.04,12.2,12.83,1.73,64.43,
Occitanie,Données définitives,2022-02-02,23:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,00:00,5666.0,84.0,2426.0,440.0,1.0,663.0,-453.0,93.0,0.0,0.0,0.0,0.0,2411.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,458.0,-,-,-,-,-,-,-,613.0,-,-,3213.0,-,-,ND,-,-,-,-,-,-,1429.0,-,-,-,-,1.48,28.87,42.82,92.6,7.77,27.8,0.02,0.04,11.7,12.55,1.64,62.42,
Occitanie,Données définitives,2022-02-03,00:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,00:30,5490.0,84.0,2426.0,370.0,2.0,636.0,-245.0,93.0,0.0,0.0,0.0,0.0,2125.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,437.0,-,-,-,-,-,-,-,659.0,-,-,3100.0,-,-,ND,-,-,-,-,-,-,1540.0,-,-,-,-,1.53,28.87,44.19,92.6,6.74,23.37,0.04,0.08,11.58,12.04,1.69,62.42,
Occitanie,Données définitives,2022-02-03,00:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,01:00,5289.0,84.0,2427.0,377.0,2.0,591.0,-245.0,95.0,0.0,0.0,0.0,0.0,1958.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,402.0,-,-,-,-,-,-,-,619.0,-,-,3086.0,-,-,ND,-,-,-,-,-,-,1510.0,-,-,-,-,1.59,28.87,45.89,92.63,7.13,23.82,0.04,0.08,11.17,11.19,1.8,63.76,
Occitanie,Données définitives,2022-02-03,01:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,01:30,5291.0,84.0,2428.0,372.0,2.0,661.0,-36.0,96.0,0.0,0.0,0.0,0.0,1684.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,360.0,-,-,-,-,-,-,-,677.0,-,-,3037.0,-,-,ND,-,-,-,-,-,-,1623.0,-,-,-,-,1.59,28.87,45.89,92.67,7.03,23.5,0.04,0.08,12.49,12.51,1.81,64.43,
Occitanie,Données définitives,2022-02-03,01:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,02:00,5275.0,84.0,2430.0,349.0,2.0,670.0,-48.0,95.0,0.0,0.0,0.0,0.0,1692.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,312.0,-,-,-,-,-,-,-,651.0,-,-,3066.0,-,-,ND,-,-,-,-,-,-,1509.0,-,-,-,-,1.59,28.87,46.07,92.75,6.62,22.05,0.04,0.08,12.7,12.68,1.8,63.76,
Occitanie,Données définitives,2022-02-03,02:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,02:30,5316.0,84.0,2433.0,336.0,2.0,577.0,-48.0,96.0,0.0,0.0,0.0,0.0,1836.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,261.0,-,-,-,-,-,-,-,646.0,-,-,3130.0,-,-,ND,-,-,-,-,-,-,1682.0,-,-,-,-,1.58,28.87,45.77,92.86,6.32,21.23,0.04,0.08,10.85,10.92,1.81,64.43,
Occitanie,Données définitives,2022-02-03,02:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,03:00,5245.0,84.0,2436.0,331.0,2.0,570.0,-464.0,97.0,0.0,0.0,0.0,0.0,2189.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,281.0,-,-,-,-,-,-,-,591.0,-,-,3089.0,-,-,ND,-,-,-,-,-,-,1620.0,-,-,-,-,1.6,28.87,46.44,92.98,6.31,20.91,0.04,0.08,10.87,10.79,1.85,65.1,
Occitanie,Données définitives,2022-02-03,03:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,03:30,5162.0,84.0,2437.0,272.0,2.0,596.0,-877.0,96.0,0.0,0.0,0.0,0.0,2553.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,310.0,-,-,-,-,-,-,-,569.0,-,-,3085.0,-,-,ND,-,-,-,-,-,-,1581.0,-,-,-,-,1.63,28.87,47.21,93.02,5.27,17.18,0.04,0.08,11.55,11.28,1.86,64.43,
Occitanie,Données définitives,2022-02-03,03:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,04:00,5110.0,84.0,2436.0,271.0,1.0,581.0,-876.0,96.0,0.0,0.0,0.0,0.0,2516.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,312.0,-,-,-,-,-,-,-,548.0,-,-,3054.0,-,-,ND,-,-,-,-,-,-,1436.0,-,-,-,-,1.64,28.87,47.67,92.98,5.3,17.12,0.02,0.04,11.37,11.0,1.88,64.43,
Occitanie,Données définitives,2022-02-03,04:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,04:30,5082.0,84.0,2437.0,227.0,2.0,537.0,-874.0,95.0,0.0,0.0,0.0,0.0,2574.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,295.0,-,-,-,-,-,-,-,569.0,-,-,3243.0,-,-,ND,-,-,-,-,-,-,1381.0,-,-,-,-,1.65,28.87,47.95,93.02,4.47,14.34,0.04,0.08,10.57,10.16,1.87,63.76,
Occitanie,Données définitives,2022-02-03,04:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,05:00,5052.0,84.0,2438.0,217.0,2.0,544.0,-873.0,93.0,0.0,0.0,0.0,0.0,2547.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,308.0,-,-,-,-,-,-,-,558.0,-,-,3261.0,-,-,ND,-,-,-,-,-,-,1383.0,-,-,-,-,1.66,28.87,48.26,93.05,4.3,13.71,0.04,0.08,10.77,10.3,1.84,62.42,
Occitanie,Données définitives,2022-02-03,05:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,05:30,5224.0,84.0,2439.0,194.0,2.0,569.0,-827.0,94.0,0.0,0.0,0.0,0.0,2668.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,397.0,-,-,-,-,-,-,-,581.0,-,-,3007.0,-,-,ND,-,-,-,-,-,-,1397.0,-,-,-,-,1.61,28.87,46.69,93.09,3.71,12.26,0.04,0.08,10.89,10.77,1.8,63.09,
Occitanie,Données définitives,2022-02-03,05:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,06:00,5423.0,84.0,2441.0,163.0,1.0,570.0,-415.0,94.0,0.0,0.0,0.0,0.0,2486.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,399.0,-,-,-,-,-,-,-,617.0,-,-,3000.0,-,-,ND,-,-,-,-,-,-,1445.0,-,-,-,-,1.55,28.87,45.01,93.17,3.01,10.3,0.02,0.04,10.51,10.79,1.73,63.09,
Occitanie,Données définitives,2022-02-03,06:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,06:30,5786.0,85.0,2442.0,136.0,1.0,707.0,-414.0,92.0,0.0,0.0,0.0,0.0,2738.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,447.0,-,-,-,-,-,-,-,625.0,-,-,3132.0,-,-,ND,-,-,-,-,-,-,1444.0,-,-,-,-,1.47,29.21,42.21,93.21,2.35,8.59,0.02,0.04,12.22,13.38,1.59,61.74,
Occitanie,Données définitives,2022-02-03,06:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,07:00,6139.0,85.0,2440.0,118.0,1.0,792.0,-414.0,91.0,0.0,0.0,0.0,0.0,3026.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,432.0,-,-,-,-,-,-,-,584.0,-,-,3255.0,-,-,ND,-,-,-,-,-,-,1519.0,-,-,-,-,1.38,29.21,39.75,93.13,1.92,7.45,0.02,0.04,12.9,14.99,1.48,61.07,
Occitanie,Données définitives,2022-02-03,07:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,07:30,6380.0,85.0,2443.0,93.0,1.0,1037.0,0.0,91.0,0.0,0.0,0.0,0.0,2631.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,437.0,-,-,-,-,-,-,-,607.0,-,-,3206.0,-,-,ND,-,-,-,-,-,-,774.0,-,-,-,-,1.33,29.21,38.29,93.24,1.46,5.87,0.02,0.04,16.25,19.63,1.43,61.07,
Occitanie,Données définitives,2022-02-03,07:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,08:00,6473.0,85.0,2444.0,77.0,0.0,1654.0,0.0,92.0,0.0,0.0,0.0,0.0,2121.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,427.0,-,-,-,-,-,-,-,731.0,-,-,3278.0,-,-,ND,-,-,-,-,-,-,567.0,-,-,-,-,1.31,29.21,37.76,93.28,1.19,4.86,0.0,0.0,25.55,31.31,1.42,61.74,
Occitanie,Données définitives,2022-02-03,08:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,08:30,6517.0,85.0,2443.0,74.0,56.0,1729.0,0.0,91.0,0.0,0.0,0.0,0.0,2040.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,433.0,-,-,-,-,-,-,-,743.0,-,-,3208.0,-,-,ND,-,-,-,-,-,-,677.0,-,-,-,-,1.3,29.21,37.49,93.24,1.14,4.67,0.86,2.13,26.53,32.73,1.4,61.07,
Occitanie,Données définitives,2022-02-03,08:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,09:00,6526.0,85.0,2443.0,106.0,232.0,1638.0,0.0,91.0,0.0,0.0,0.0,0.0,1932.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,454.0,-,-,-,-,-,-,-,744.0,-,-,3172.0,-,-,ND,-,-,-,-,-,-,583.0,-,-,-,-,1.3,29.21,37.43,93.24,1.62,6.7,3.56,8.84,25.1,31.01,1.39,61.07,
Occitanie,Données définitives,2022-02-03,09:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,09:30,6490.0,85.0,2442.0,115.0,431.0,1603.0,0.0,92.0,0.0,0.0,0.0,0.0,1723.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,498.0,-,-,-,-,-,-,-,882.0,-,-,3001.0,-,-,ND,-,-,-,-,-,-,568.0,-,-,-,-,1.31,29.21,37.63,93.21,1.77,7.26,6.64,16.43,24.7,30.34,1.42,61.74,
Occitanie,Données définitives,2022-02-03,09:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,10:00,6394.0,83.0,2441.0,133.0,638.0,1372.0,0.0,92.0,0.0,0.0,0.0,0.0,1636.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,501.0,-,-,-,-,-,-,-,923.0,-,-,3002.0,-,-,ND,-,-,-,-,-,-,525.0,-,-,-,-,1.3,28.52,38.18,93.17,2.08,8.4,9.98,24.32,21.46,25.97,1.44,61.74,
Occitanie,Données définitives,2022-02-03,10:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,10:30,6355.0,84.0,2441.0,128.0,780.0,964.0,0.0,91.0,0.0,0.0,0.0,0.0,1867.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,557.0,-,-,-,-,-,-,-,1035.0,-,-,2995.0,-,-,ND,-,-,-,-,-,-,170.0,-,-,-,-,1.32,28.87,38.41,93.17,2.01,8.09,12.27,29.74,15.17,18.25,1.43,61.07,
Occitanie,Données définitives,2022-02-03,10:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,11:00,6209.0,84.0,2440.0,136.0,922.0,908.0,0.0,90.0,0.0,0.0,0.0,0.0,1629.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,588.0,-,-,-,-,-,-,-,1111.0,-,-,2832.0,-,-,ND,-,-,-,-,-,-,186.0,-,-,-,-,1.35,28.87,39.3,93.13,2.19,8.59,14.85,35.15,14.62,17.19,1.45,60.4,
Occitanie,Données définitives,2022-02-03,11:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,11:30,6117.0,84.0,2439.0,129.0,1015.0,886.0,0.0,87.0,0.0,0.0,0.0,0.0,1477.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,576.0,-,-,-,-,-,-,-,1153.0,-,-,2911.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.37,28.87,39.87,93.09,2.11,8.15,16.59,38.7,14.48,16.77,1.42,58.39,
Occitanie,Données définitives,2022-02-03,11:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,12:00,6143.0,84.0,2437.0,100.0,1057.0,877.0,0.0,87.0,0.0,0.0,0.0,0.0,1501.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,565.0,-,-,-,-,-,-,-,1153.0,-,-,2853.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.37,28.87,39.67,93.02,1.63,6.32,17.21,40.3,14.28,16.6,1.42,58.39,
Occitanie,Données définitives,2022-02-03,12:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,12:30,6192.0,84.0,2436.0,72.0,1117.0,1067.0,0.0,88.0,0.0,0.0,0.0,0.0,1329.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,580.0,-,-,-,-,-,-,-,1435.0,-,-,2948.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.36,28.87,39.34,92.98,1.16,4.55,18.04,42.58,17.23,20.2,1.42,59.06,
Occitanie,Données définitives,2022-02-03,12:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,13:00,6198.0,84.0,2435.0,45.0,1046.0,1413.0,0.0,89.0,0.0,0.0,0.0,0.0,1085.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,530.0,-,-,-,-,-,-,-,1602.0,-,-,2971.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.36,28.87,39.29,92.94,0.73,2.84,16.88,39.88,22.8,26.75,1.44,59.73,
Occitanie,Données définitives,2022-02-03,13:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,13:30,6066.0,84.0,2433.0,35.0,974.0,825.0,0.0,91.0,0.0,0.0,0.0,0.0,1625.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,517.0,-,-,-,-,-,-,-,1179.0,-,-,3020.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.38,28.87,40.11,92.86,0.58,2.21,16.06,37.13,13.6,15.62,1.5,61.07,
Occitanie,Données définitives,2022-02-03,13:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,14:00,5954.0,83.0,2432.0,35.0,924.0,1301.0,0.0,88.0,0.0,0.0,0.0,0.0,1091.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,484.0,-,-,-,-,-,-,-,1464.0,-,-,3036.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.39,28.52,40.85,92.82,0.59,2.21,15.52,35.23,21.85,24.63,1.48,59.06,
Occitanie,Données définitives,2022-02-03,14:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,14:30,5735.0,84.0,2432.0,68.0,847.0,1343.0,0.0,88.0,0.0,0.0,0.0,0.0,873.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,480.0,-,-,-,-,-,-,-,1503.0,-,-,3097.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.46,28.87,42.41,92.82,1.19,4.3,14.77,32.29,23.42,25.42,1.53,59.06,
Occitanie,Données définitives,2022-02-03,14:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,15:00,5633.0,84.0,2429.0,93.0,763.0,1382.0,0.0,91.0,0.0,0.0,0.0,0.0,791.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,494.0,-,-,-,-,-,-,-,1484.0,-,-,3045.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.49,28.87,43.12,92.71,1.65,5.87,13.55,29.09,24.53,26.16,1.62,61.07,
Occitanie,Données définitives,2022-02-03,15:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,15:30,5549.0,84.0,2425.0,103.0,624.0,1608.0,0.0,90.0,0.0,0.0,0.0,0.0,615.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,529.0,-,-,-,-,-,-,-,1571.0,-,-,2987.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.51,28.87,43.7,92.56,1.86,6.51,11.25,23.79,28.98,30.44,1.62,60.4,
Occitanie,Données définitives,2022-02-03,15:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,16:00,5440.0,84.0,2429.0,129.0,531.0,1608.0,0.0,89.0,0.0,0.0,0.0,0.0,572.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,504.0,-,-,-,-,-,-,-,1486.0,-,-,3084.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.54,28.87,44.65,92.71,2.37,8.15,9.76,20.24,29.56,30.44,1.64,59.73,
Occitanie,Données définitives,2022-02-03,16:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-02-03,16:30,5407.0,83.0,2429.0,149.0,320.0,1103.0,0.0,85.0,0.0,0.0,0.0,0.0,1238.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,476.0,-,-,-,-,-,-,-,1046.0,-,-,3115.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,1.54,28.52,44.92,92.71,2.76,9.41,5.92,12.2,20.4,20.88,1.57,57.05,
Occitanie,Données définitives,2022-02-03,16:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
