Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Pays-de-la-Loire,Flux physiques de Bourgogne-Franche-Comté vers Pays-de-la-Loire,Flux physiques de Bretagne vers Pays-de-la-Loire,Flux physiques de Centre-Val de Loire vers Pays-de-la-Loire,Flux physiques de Grand-Est vers Pays-de-la-Loire,Flux physiques de Hauts-de-France vers Pays-de-la-Loire,Flux physiques d'Ile-de-France vers Pays-de-la-Loire,Flux physiques de Normandie vers Pays-de-la-Loire,Flux physiques de Nouvelle-Aquitaine vers Pays-de-la-Loire,Flux physiques d'Occitanie vers Pays-de-la-Loire,Flux physiques de Pays-de-la-Loire vers Pays-de-la-Loire,Flux physiques de PACA vers Pays-de-la-Loire,Flux physiques de Pays-de-la-Loire vers Auvergne-Rhône-Alpes,Flux physiques de Pays-de-la-Loire vers Bourgogne-Franche-Comté,Flux physiques de Pays-de-la-Loire vers Bretagne,Flux physiques de Pays-de-la-Loire vers Centre-Val de Loire,Flux physiques de Pays-de-la-Loire vers Grand-Est,Flux physiques de Pays-de-la-Loire vers Hauts-de-France,Flux physiques de Pays-de-la-Loire vers Ile-de-France,Flux physiques de Pays-de-la-Loire vers Normandie,Flux physiques de Pays-de-la-Loire vers Nouvelle-Aquitaine,Flux physiques de Pays-de-la-Loire vers Occitanie,Flux physiques de Pays-de-la-Loire vers Pays-de-la-Loire.1,Flux physiques de Pays-de-la-Loire vers PACA,Flux physiques Allemagne vers Pays-de-la-Loire,Flux physiques Belgique vers Pays-de-la-Loire,Flux physiques Espagne vers Pays-de-la-Loire,Flux physiques Italie vers Pays-de-la-Loire,Flux physiques Luxembourg vers Pays-de-la-Loire,Flux physiques Royaume-Uni vers Pays-de-la-Loire,Flux physiques Suisse vers Pays-de-la-Loire,Flux physiques de Pays-de-la-Loire vers Allemagne,Flux physiques de Pays-de-la-Loire vers Belgique,Flux physiques de Pays-de-la-Loire vers Espagne,Flux physiques de Pays-de-la-Loire vers Italie,Flux physiques de Pays-de-la-Loire vers Luxembourg,Flux physiques de Pays-de-la-Loire vers Royaume-Uni,Flux physiques de Pays-de-la-Loire vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Pays-de-la-Loire,Données définitives,2023-04-05,05:30,3225.0,55.0,0.0,39.0,0.0,5.0,0.0,53.0,0.0,0.0,0.0,0.0,3072.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1859.0,57.0,-,-,-,53.0,75.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.71,2.73,0.0,-,1.21,2.26,0.0,0.0,0.16,50.0,1.64,64.63,
Pays-de-la-Loire,Données définitives,2023-04-05,05:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,06:00,3509.0,59.0,0.0,35.0,0.0,5.0,0.0,54.0,0.0,0.0,0.0,0.0,3356.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2055.0,46.0,-,-,-,57.0,88.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.68,2.93,0.0,-,1.0,2.03,0.0,0.0,0.14,50.0,1.54,65.85,
Pays-de-la-Loire,Données définitives,2023-04-05,06:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,06:30,3701.0,71.0,0.0,29.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,3541.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2090.0,22.0,-,-,-,59.0,84.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.92,3.53,0.0,-,0.78,1.68,0.0,0.0,0.14,50.0,1.49,67.07,
Pays-de-la-Loire,Données définitives,2023-04-05,06:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,07:00,3949.0,75.0,0.0,19.0,0.0,5.0,0.0,54.0,0.0,0.0,0.0,0.0,3796.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1972.0,23.0,-,-,-,63.0,101.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.9,3.73,0.0,-,0.48,1.1,0.0,0.0,0.13,50.0,1.37,65.85,
Pays-de-la-Loire,Données définitives,2023-04-05,07:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,07:30,4050.0,82.0,0.0,11.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,3898.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2009.0,23.0,-,-,-,65.0,102.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.02,4.07,0.0,-,0.27,0.64,0.0,0.0,0.12,50.0,1.36,67.07,
Pays-de-la-Loire,Données définitives,2023-04-05,07:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,08:00,4096.0,89.0,0.0,14.0,17.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,3917.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2101.0,24.0,-,-,-,67.0,85.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.17,4.42,0.0,-,0.34,0.81,0.42,1.85,0.12,50.0,1.34,67.07,
Pays-de-la-Loire,Données définitives,2023-04-05,08:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,08:30,4158.0,90.0,0.0,15.0,69.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,3925.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2148.0,22.0,-,-,-,64.0,74.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.16,4.47,0.0,-,0.36,0.87,1.66,7.5,0.12,50.0,1.32,67.07,
Pays-de-la-Loire,Données définitives,2023-04-05,08:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,09:00,4069.0,81.0,0.0,7.0,143.0,5.0,0.0,53.0,0.0,0.0,0.0,0.0,3779.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2181.0,28.0,-,-,-,63.0,47.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.99,4.02,0.0,-,0.17,0.41,3.51,15.54,0.12,50.0,1.3,64.63,
Pays-de-la-Loire,Données définitives,2023-04-05,09:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,09:30,4011.0,80.0,0.0,10.0,228.0,5.0,0.0,56.0,0.0,0.0,0.0,0.0,3633.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2301.0,56.0,-,-,-,60.0,46.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.99,3.97,0.0,-,0.25,0.58,5.68,24.78,0.12,50.0,1.4,68.29,
Pays-de-la-Loire,Données définitives,2023-04-05,09:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,10:00,3850.0,78.0,0.0,7.0,335.0,5.0,0.0,56.0,0.0,0.0,0.0,0.0,3369.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2388.0,92.0,-,-,-,60.0,46.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.03,3.87,0.0,-,0.18,0.41,8.7,36.41,0.13,50.0,1.45,68.29,
Pays-de-la-Loire,Données définitives,2023-04-05,10:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,10:30,3782.0,67.0,0.0,5.0,422.0,5.0,0.0,56.0,0.0,0.0,0.0,0.0,3227.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2525.0,115.0,-,-,-,56.0,44.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.77,3.33,0.0,-,0.13,0.29,11.16,45.87,0.13,50.0,1.48,68.29,
Pays-de-la-Loire,Données définitives,2023-04-05,10:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,11:00,3671.0,61.0,0.0,3.0,499.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,3046.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2427.0,165.0,-,-,-,56.0,41.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.66,3.03,0.0,-,0.08,0.17,13.59,54.24,0.14,50.0,1.55,69.51,
Pays-de-la-Loire,Données définitives,2023-04-05,11:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,11:30,3616.0,54.0,0.0,4.0,565.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,2930.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2459.0,26.0,-,-,-,89.0,39.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.49,2.68,0.0,-,0.11,0.23,15.63,61.41,0.14,50.0,1.6,70.73,
Pays-de-la-Loire,Données définitives,2023-04-05,11:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,12:00,3590.0,54.0,0.0,9.0,611.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,2852.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2560.0,38.0,-,-,-,129.0,37.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.5,2.68,0.0,-,0.25,0.52,17.02,66.41,0.14,50.0,1.64,71.95,
Pays-de-la-Loire,Données définitives,2023-04-05,12:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,12:30,3488.0,53.0,0.0,11.0,628.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,2732.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2437.0,254.0,-,-,-,129.0,37.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.52,2.63,0.0,-,0.32,0.64,18.0,68.26,0.14,50.0,1.69,71.95,
Pays-de-la-Loire,Données définitives,2023-04-05,12:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,13:00,3402.0,55.0,0.0,11.0,640.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,2631.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2349.0,306.0,-,-,-,222.0,38.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62,2.73,0.0,-,0.32,0.64,18.81,69.57,0.15,50.0,1.76,73.17,
Pays-de-la-Loire,Données définitives,2023-04-05,13:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,13:30,3352.0,51.0,0.0,10.0,660.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,2566.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2280.0,289.0,-,-,-,219.0,38.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.52,2.53,0.0,-,0.3,0.58,19.69,71.74,0.15,50.0,1.79,73.17,
Pays-de-la-Loire,Données définitives,2023-04-05,13:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,14:00,3318.0,46.0,0.0,13.0,661.0,5.0,0.0,61.0,0.0,0.0,0.0,0.0,2532.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2249.0,300.0,-,-,-,250.0,37.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.39,2.29,0.0,-,0.39,0.75,19.92,71.85,0.15,50.0,1.84,74.39,
Pays-de-la-Loire,Données définitives,2023-04-05,14:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,14:30,3259.0,43.0,0.0,15.0,648.0,5.0,0.0,61.0,0.0,0.0,0.0,0.0,2487.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2252.0,313.0,-,-,-,206.0,34.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.32,2.14,0.0,-,0.46,0.87,19.88,70.43,0.15,50.0,1.87,74.39,
Pays-de-la-Loire,Données définitives,2023-04-05,14:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,15:00,3247.0,42.0,0.0,17.0,614.0,5.0,0.0,61.0,0.0,0.0,0.0,0.0,2509.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2124.0,308.0,-,-,-,186.0,34.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.29,2.09,0.0,-,0.52,0.98,18.91,66.74,0.15,50.0,1.88,74.39,
Pays-de-la-Loire,Données définitives,2023-04-05,15:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,15:30,3184.0,42.0,0.0,22.0,568.0,5.0,0.0,61.0,0.0,0.0,0.0,0.0,2486.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2035.0,311.0,-,-,-,224.0,32.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.32,2.09,0.0,-,0.69,1.27,17.84,61.74,0.16,50.0,1.92,74.39,
Pays-de-la-Loire,Données définitives,2023-04-05,15:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,16:00,3091.0,42.0,0.0,25.0,527.0,5.0,0.0,62.0,0.0,0.0,0.0,0.0,2430.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2032.0,299.0,-,-,-,182.0,31.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.36,2.09,0.0,-,0.81,1.45,17.05,57.28,0.16,50.0,2.01,75.61,
Pays-de-la-Loire,Données définitives,2023-04-05,16:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,16:30,3029.0,42.0,0.0,31.0,475.0,5.0,0.0,62.0,0.0,0.0,0.0,0.0,2413.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1970.0,308.0,-,-,-,183.0,33.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.39,2.09,0.0,-,1.02,1.8,15.68,51.63,0.17,50.0,2.05,75.61,
Pays-de-la-Loire,Données définitives,2023-04-05,16:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,17:00,2968.0,38.0,0.0,29.0,396.0,5.0,0.0,62.0,0.0,0.0,0.0,0.0,2438.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1697.0,314.0,-,-,-,164.0,34.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.28,1.89,0.0,-,0.98,1.68,13.34,43.04,0.17,50.0,2.09,75.61,
Pays-de-la-Loire,Données définitives,2023-04-05,17:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,17:30,2916.0,36.0,0.0,35.0,313.0,5.0,0.0,61.0,0.0,0.0,0.0,0.0,2466.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1728.0,308.0,-,-,-,142.0,36.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.23,1.79,0.0,-,1.2,2.03,10.73,34.02,0.17,50.0,2.09,74.39,
Pays-de-la-Loire,Données définitives,2023-04-05,17:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,18:00,3042.0,27.0,0.0,41.0,237.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,2671.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1997.0,242.0,-,-,-,76.0,36.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.89,1.34,0.0,-,1.35,2.38,7.79,25.76,0.16,50.0,1.97,73.17,
Pays-de-la-Loire,Données définitives,2023-04-05,18:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,18:30,3101.0,28.0,0.0,45.0,173.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,2791.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2016.0,186.0,-,-,-,55.0,38.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.9,1.39,0.0,-,1.45,2.61,5.58,18.8,0.16,50.0,1.93,73.17,
Pays-de-la-Loire,Données définitives,2023-04-05,18:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,19:00,3186.0,28.0,0.0,57.0,119.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,2918.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1962.0,94.0,-,-,-,50.0,41.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.88,1.39,0.0,-,1.79,3.3,3.74,12.93,0.16,50.0,1.85,71.95,
Pays-de-la-Loire,Données définitives,2023-04-05,19:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,19:30,3169.0,28.0,0.0,47.0,71.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,2961.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1943.0,81.0,-,-,-,50.0,41.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.88,1.39,0.0,-,1.48,2.72,2.24,7.72,0.16,50.0,1.8,69.51,
Pays-de-la-Loire,Données définitives,2023-04-05,19:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,20:00,3139.0,28.0,0.0,54.0,35.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,2959.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1926.0,82.0,-,-,-,50.0,42.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.89,1.39,0.0,-,1.72,3.13,1.12,3.8,0.16,50.0,1.85,70.73,
Pays-de-la-Loire,Données définitives,2023-04-05,20:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,20:30,3060.0,28.0,0.0,70.0,8.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,2891.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1883.0,74.0,-,-,-,49.0,44.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.92,1.39,0.0,-,2.29,4.06,0.26,0.87,0.16,50.0,1.9,70.73,
Pays-de-la-Loire,Données définitives,2023-04-05,20:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,21:00,3037.0,28.0,0.0,82.0,0.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,2863.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1826.0,81.0,-,-,-,54.0,44.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.92,1.39,0.0,-,2.7,4.75,0.0,0.0,0.16,50.0,1.94,71.95,
Pays-de-la-Loire,Données définitives,2023-04-05,21:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,21:30,2898.0,25.0,0.0,90.0,0.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,2720.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1897.0,67.0,-,-,-,54.0,51.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.86,1.24,0.0,-,3.11,5.21,0.0,0.0,0.17,50.0,2.0,70.73,
Pays-de-la-Loire,Données définitives,2023-04-05,21:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,22:00,2842.0,22.0,0.0,118.0,0.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,2637.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1890.0,59.0,-,-,-,51.0,58.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.77,1.09,0.0,-,4.15,6.84,0.0,0.0,0.18,50.0,2.08,71.95,
Pays-de-la-Loire,Données définitives,2023-04-05,22:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,22:30,3212.0,18.0,0.0,157.0,0.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,2975.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1962.0,58.0,-,-,-,52.0,53.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56,0.89,0.0,-,4.89,9.1,0.0,0.0,0.16,50.0,1.81,70.73,
Pays-de-la-Loire,Données définitives,2023-04-05,22:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,23:00,3199.0,18.0,0.0,188.0,0.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,2929.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1845.0,47.0,-,-,-,54.0,71.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56,0.89,0.0,-,5.88,10.89,0.0,0.0,0.16,50.0,1.84,71.95,
Pays-de-la-Loire,Données définitives,2023-04-05,23:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-04-05,23:30,3167.0,18.0,0.0,198.0,0.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,2886.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1941.0,40.0,-,-,-,49.0,67.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57,0.89,0.0,-,6.25,11.47,0.0,0.0,0.16,50.0,1.89,73.17,
Pays-de-la-Loire,Données définitives,2023-04-05,23:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
