Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Ile-de-France,Flux physiques de Bourgogne-Franche-Comté vers Ile-de-France,Flux physiques de Bretagne vers Ile-de-France,Flux physiques de Centre-Val de Loire vers Ile-de-France,Flux physiques de Grand-Est vers Ile-de-France,Flux physiques de Hauts-de-France vers Ile-de-France,Flux physiques d'Ile-de-France vers Ile-de-France,Flux physiques de Normandie vers Ile-de-France,Flux physiques de Nouvelle-Aquitaine vers Ile-de-France,Flux physiques d'Occitanie vers Ile-de-France,Flux physiques de Pays-de-la-Loire vers Ile-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de Ile-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Ile-de-France vers Bourgogne-Franche-Comté,Flux physiques de Ile-de-France vers Bretagne,Flux physiques de Ile-de-France vers Centre-Val de Loire,Flux physiques de Ile-de-France vers Grand-Est,Flux physiques de Ile-de-France vers Hauts-de-France,Flux physiques de Ile-de-France vers Ile-de-France,Flux physiques de Ile-de-France vers Normandie,Flux physiques de Ile-de-France vers Nouvelle-Aquitaine,Flux physiques de Ile-de-France vers Occitanie,Flux physiques de Ile-de-France vers Pays-de-la-Loire,Flux physiques de Ile-de-France vers PACA,Flux physiques Allemagne vers Ile-de-France,Flux physiques Belgique vers Ile-de-France,Flux physiques Espagne vers Ile-de-France,Flux physiques Italie vers Ile-de-France,Flux physiques Luxembourg vers Ile-de-France,Flux physiques Royaume-Uni vers Ile-de-France,Flux physiques Suisse vers Ile-de-France,Flux physiques de Ile-de-France vers Allemagne,Flux physiques de Ile-de-France vers Belgique,Flux physiques de Ile-de-France vers Espagne,Flux physiques de Ile-de-France vers Italie,Flux physiques de Ile-de-France vers Luxembourg,Flux physiques de Ile-de-France vers Royaume-Uni,Flux physiques de Ile-de-France vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Ile-de-France,Données définitives,2023-01-01,19:00,7820.0,259.0,0.0,128.0,0.0,8.0,0.0,123.0,0.0,0.0,0.0,0.0,7301.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,10.0,-,132.0,2.0,160.0,-,29.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.31,11.92,0.0,ND,1.64,88.28,0.0,0.0,0.1,42.11,1.57,38.56,
Ile-de-France,Données définitives,2023-01-01,19:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-01,19:30,7805.0,259.0,0.0,133.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,7287.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,19.0,-,129.0,2.0,100.0,-,27.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.32,11.92,0.0,ND,1.7,91.72,0.0,0.0,0.1,42.11,1.54,37.62,
Ile-de-France,Données définitives,2023-01-01,19:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-01,20:00,7742.0,255.0,0.0,126.0,0.0,8.0,0.0,118.0,0.0,0.0,0.0,0.0,7233.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,56.0,-,125.0,3.0,52.0,-,27.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.29,11.73,0.0,ND,1.63,86.9,0.0,0.0,0.1,42.11,1.52,36.99,
Ile-de-France,Données définitives,2023-01-01,20:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-01,20:30,7576.0,257.0,0.0,121.0,0.0,8.0,0.0,121.0,0.0,0.0,0.0,0.0,7070.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,95.0,-,115.0,4.0,37.0,-,18.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.39,11.83,0.0,ND,1.6,83.45,0.0,0.0,0.11,42.11,1.6,37.93,
Ile-de-France,Données définitives,2023-01-01,20:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-01,21:00,7400.0,259.0,0.0,134.0,0.0,8.0,0.0,121.0,0.0,0.0,0.0,0.0,6878.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,160.0,-,110.0,4.0,36.0,-,33.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.5,11.92,0.0,ND,1.81,92.41,0.0,0.0,0.11,42.11,1.64,37.93,
Ile-de-France,Données définitives,2023-01-01,21:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-01,21:30,7183.0,259.0,0.0,129.0,0.0,8.0,0.0,124.0,0.0,0.0,0.0,0.0,6664.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,142.0,-,104.0,4.0,35.0,-,35.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.61,11.92,0.0,ND,1.8,88.97,0.0,0.0,0.11,42.11,1.73,38.87,
Ile-de-France,Données définitives,2023-01-01,21:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-01,22:00,7057.0,259.0,0.0,112.0,0.0,8.0,0.0,123.0,0.0,0.0,0.0,0.0,6556.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,156.0,-,100.0,4.0,34.0,-,43.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.67,11.92,0.0,ND,1.59,77.24,0.0,0.0,0.11,42.11,1.74,38.56,
Ile-de-France,Données définitives,2023-01-01,22:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-01,22:30,7257.0,258.0,0.0,108.0,0.0,8.0,0.0,124.0,0.0,0.0,0.0,0.0,6759.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,115.0,-,104.0,4.0,36.0,-,73.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.56,11.87,0.0,ND,1.49,74.48,0.0,0.0,0.11,42.11,1.71,38.87,
Ile-de-France,Données définitives,2023-01-01,22:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-01,23:00,7296.0,258.0,0.0,108.0,0.0,8.0,0.0,124.0,0.0,0.0,0.0,0.0,6799.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,101.0,-,104.0,15.0,36.0,-,72.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.54,11.87,0.0,ND,1.48,74.48,0.0,0.0,0.11,42.11,1.7,38.87,
Ile-de-France,Données définitives,2023-01-01,23:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-01,23:30,7064.0,258.0,0.0,106.0,0.0,8.0,0.0,125.0,0.0,0.0,0.0,0.0,6569.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,53.0,-,114.0,15.0,35.0,-,87.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.65,11.87,0.0,ND,1.5,73.1,0.0,0.0,0.11,42.11,1.77,39.18,
Ile-de-France,Données définitives,2023-01-01,23:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,00:00,6911.0,258.0,0.0,114.0,0.0,8.0,0.0,126.0,0.0,0.0,0.0,0.0,6408.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,139.0,-,119.0,14.0,36.0,-,85.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.73,11.87,0.0,ND,1.65,78.62,0.0,0.0,0.12,42.11,1.82,39.5,
Ile-de-France,Données définitives,2023-01-02,00:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,00:30,6587.0,258.0,0.0,114.0,0.0,8.0,0.0,125.0,0.0,0.0,0.0,0.0,6083.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,214.0,-,104.0,15.0,36.0,-,72.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.92,11.87,0.0,ND,1.73,78.62,0.0,0.0,0.12,42.11,1.9,39.18,
Ile-de-France,Données définitives,2023-01-02,00:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,01:00,6280.0,259.0,0.0,99.0,0.0,8.0,0.0,126.0,0.0,0.0,0.0,0.0,5789.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,259.0,-,89.0,15.0,34.0,-,86.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.12,11.92,0.0,ND,1.58,68.28,0.0,0.0,0.13,42.11,2.01,39.5,
Ile-de-France,Données définitives,2023-01-02,01:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,01:30,5984.0,259.0,0.0,77.0,0.0,8.0,0.0,126.0,0.0,0.0,0.0,0.0,5514.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,275.0,-,101.0,15.0,32.0,-,113.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.33,11.92,0.0,ND,1.29,53.1,0.0,0.0,0.13,42.11,2.11,39.5,
Ile-de-France,Données définitives,2023-01-02,01:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,02:00,5897.0,260.0,0.0,61.0,0.0,8.0,0.0,127.0,0.0,0.0,0.0,0.0,5441.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,282.0,-,97.0,15.0,32.0,-,117.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.41,11.97,0.0,ND,1.03,42.07,0.0,0.0,0.14,42.11,2.15,39.81,
Ile-de-France,Données définitives,2023-01-02,02:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,02:30,5730.0,260.0,0.0,55.0,0.0,8.0,0.0,129.0,0.0,0.0,0.0,0.0,5277.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,279.0,-,90.0,15.0,29.0,-,200.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.54,11.97,0.0,ND,0.96,37.93,0.0,0.0,0.14,42.11,2.25,40.44,
Ile-de-France,Données définitives,2023-01-02,02:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,03:00,5613.0,260.0,0.0,62.0,0.0,8.0,0.0,115.0,0.0,0.0,0.0,0.0,5168.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,314.0,-,85.0,14.0,29.0,-,150.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.63,11.97,0.0,ND,1.1,42.76,0.0,0.0,0.14,42.11,2.05,36.05,
Ile-de-France,Données définitives,2023-01-02,03:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,03:30,5520.0,260.0,0.0,53.0,0.0,8.0,0.0,114.0,0.0,0.0,0.0,0.0,5085.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,306.0,-,79.0,14.0,29.0,-,137.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.71,11.97,0.0,ND,0.96,36.55,0.0,0.0,0.14,42.11,2.07,35.74,
Ile-de-France,Données définitives,2023-01-02,03:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,04:00,5541.0,261.0,0.0,43.0,0.0,8.0,0.0,113.0,0.0,0.0,0.0,0.0,5117.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,287.0,-,84.0,14.0,28.0,-,123.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.71,12.01,0.0,ND,0.78,29.66,0.0,0.0,0.14,42.11,2.04,35.42,
Ile-de-France,Données définitives,2023-01-02,04:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,04:30,5544.0,261.0,0.0,55.0,0.0,8.0,0.0,111.0,0.0,0.0,0.0,0.0,5110.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,327.0,-,81.0,13.0,28.0,-,73.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.71,12.01,0.0,ND,0.99,37.93,0.0,0.0,0.14,42.11,2.0,34.8,
Ile-de-France,Données définitives,2023-01-02,04:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,05:00,5794.0,261.0,0.0,63.0,0.0,8.0,0.0,111.0,0.0,0.0,0.0,0.0,5352.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,318.0,-,92.0,13.0,29.0,-,72.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.5,12.01,0.0,ND,1.09,43.45,0.0,0.0,0.14,42.11,1.92,34.8,
Ile-de-France,Données définitives,2023-01-02,05:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,05:30,5959.0,261.0,0.0,50.0,0.0,8.0,0.0,112.0,0.0,0.0,0.0,0.0,5529.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,325.0,-,92.0,79.0,46.0,-,63.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.38,12.01,0.0,ND,0.84,34.48,0.0,0.0,0.13,42.11,1.88,35.11,
Ile-de-France,Données définitives,2023-01-02,05:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,06:00,6327.0,261.0,0.0,48.0,0.0,8.0,0.0,128.0,0.0,0.0,0.0,0.0,5882.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,317.0,-,99.0,30.0,31.0,-,77.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.13,12.01,0.0,ND,0.76,33.1,0.0,0.0,0.13,42.11,2.02,40.13,
Ile-de-France,Données définitives,2023-01-02,06:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,06:30,6616.0,259.0,0.0,59.0,0.0,8.0,0.0,125.0,0.0,0.0,0.0,0.0,6165.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,290.0,-,103.0,147.0,132.0,-,72.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.91,11.92,0.0,ND,0.89,40.69,0.0,0.0,0.12,42.11,1.89,39.18,
Ile-de-France,Données définitives,2023-01-02,06:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,07:00,7048.0,260.0,0.0,47.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,6615.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,215.0,-,105.0,58.0,78.0,-,87.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.69,11.97,0.0,ND,0.67,32.41,0.0,0.0,0.11,42.11,1.7,37.62,
Ile-de-France,Données définitives,2023-01-02,07:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,07:30,7413.0,260.0,0.0,50.0,0.0,8.0,0.0,117.0,0.0,0.0,0.0,0.0,6977.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,166.0,-,107.0,41.0,106.0,-,88.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.51,11.97,0.0,ND,0.67,34.48,0.0,0.0,0.11,42.11,1.58,36.68,
Ile-de-France,Données définitives,2023-01-02,07:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,08:00,7767.0,260.0,0.0,35.0,0.0,8.0,0.0,116.0,0.0,0.0,0.0,0.0,7347.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,98.0,-,110.0,81.0,142.0,-,58.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.35,11.97,0.0,ND,0.45,24.14,0.0,0.0,0.1,42.11,1.49,36.36,
Ile-de-France,Données définitives,2023-01-02,08:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,08:30,7985.0,256.0,0.0,31.0,0.0,8.0,0.0,121.0,0.0,0.0,0.0,0.0,7568.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,102.0,-,109.0,107.0,145.0,-,45.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21,11.78,0.0,ND,0.39,21.38,0.0,0.0,0.1,42.11,1.52,37.93,
Ile-de-France,Données définitives,2023-01-02,08:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,09:00,8095.0,260.0,0.0,18.0,0.0,8.0,0.0,119.0,0.0,0.0,0.0,0.0,7691.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,91.0,-,109.0,1.0,67.0,-,52.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21,11.97,0.0,ND,0.22,12.41,0.0,0.0,0.1,42.11,1.47,37.3,
Ile-de-France,Données définitives,2023-01-02,09:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,09:30,8247.0,273.0,0.0,21.0,1.0,8.0,0.0,116.0,0.0,0.0,0.0,0.0,7828.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,59.0,-,110.0,1.0,79.0,-,53.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.31,12.56,0.0,ND,0.25,14.48,0.01,0.39,0.1,42.11,1.41,36.36,
Ile-de-France,Données définitives,2023-01-02,09:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,10:00,8443.0,273.0,0.0,52.0,4.0,8.0,0.0,119.0,0.0,0.0,0.0,0.0,7987.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,35.0,-,112.0,0.0,82.0,-,37.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.23,12.56,0.0,ND,0.62,35.86,0.05,1.57,0.09,42.11,1.41,37.3,
Ile-de-France,Données définitives,2023-01-02,10:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,10:30,8569.0,277.0,0.0,45.0,7.0,8.0,0.0,118.0,0.0,0.0,0.0,0.0,8115.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,35.0,-,109.0,16.0,66.0,-,24.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.23,12.75,0.0,ND,0.53,31.03,0.08,2.76,0.09,42.11,1.38,36.99,
Ile-de-France,Données définitives,2023-01-02,10:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,11:00,8735.0,277.0,0.0,38.0,9.0,8.0,0.0,113.0,0.0,0.0,0.0,0.0,8292.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,25.0,-,112.0,0.0,60.0,-,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.17,12.75,0.0,ND,0.44,26.21,0.1,3.54,0.09,42.11,1.29,35.42,
Ile-de-France,Données définitives,2023-01-02,11:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,11:30,8847.0,276.0,0.0,40.0,15.0,8.0,0.0,113.0,0.0,0.0,0.0,0.0,8396.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,23.0,-,115.0,1.0,121.0,-,53.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.12,12.7,0.0,ND,0.45,27.59,0.17,5.91,0.09,42.11,1.28,35.42,
Ile-de-France,Données définitives,2023-01-02,11:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,12:00,9008.0,282.0,0.0,59.0,17.0,8.0,0.0,112.0,0.0,0.0,0.0,0.0,8531.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,28.0,-,113.0,1.0,148.0,-,42.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.13,12.98,0.0,ND,0.65,40.69,0.19,6.69,0.09,42.11,1.24,35.11,
Ile-de-France,Données définitives,2023-01-02,12:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,12:30,9132.0,282.0,0.0,60.0,22.0,8.0,0.0,121.0,0.0,0.0,0.0,0.0,8640.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,25.0,-,92.0,1.0,193.0,-,24.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.09,12.98,0.0,ND,0.66,41.38,0.24,8.66,0.09,42.11,1.33,37.93,
Ile-de-France,Données définitives,2023-01-02,12:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,13:00,8974.0,282.0,0.0,60.0,33.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,8473.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,90.0,-,93.0,57.0,225.0,-,23.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.14,12.98,0.0,ND,0.67,41.38,0.37,12.99,0.09,42.11,1.34,37.62,
Ile-de-France,Données définitives,2023-01-02,13:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-01-02,13:30,8748.0,282.0,0.0,55.0,49.0,8.0,0.0,119.0,0.0,0.0,0.0,0.0,8236.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,130.0,-,89.0,130.0,242.0,-,23.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.22,12.98,0.0,ND,0.63,37.93,0.56,19.29,0.09,42.11,1.36,37.3,
Ile-de-France,Données définitives,2023-01-02,13:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
