Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers PACA,Flux physiques de Bourgogne-Franche-Comté vers PACA,Flux physiques de Bretagne vers PACA,Flux physiques de Centre-Val de Loire vers PACA,Flux physiques de Grand-Est vers PACA,Flux physiques de Hauts-de-France vers PACA,Flux physiques d'Ile-de-France vers PACA,Flux physiques de Normandie vers PACA,Flux physiques de Nouvelle-Aquitaine vers PACA,Flux physiques d'Occitanie vers PACA,Flux physiques de Pays-de-la-Loire vers PACA,Flux physiques de PACA vers PACA,Flux physiques de PACA vers Auvergne-Rhône-Alpes,Flux physiques de PACA vers Bourgogne-Franche-Comté,Flux physiques de PACA vers Bretagne,Flux physiques de PACA vers Centre-Val de Loire,Flux physiques de PACA vers Grand-Est,Flux physiques de PACA vers Hauts-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de PACA vers Normandie,Flux physiques de PACA vers Nouvelle-Aquitaine,Flux physiques de PACA vers Occitanie,Flux physiques de PACA vers Pays-de-la-Loire,Flux physiques de PACA vers PACA.1,Flux physiques Allemagne vers PACA,Flux physiques Belgique vers PACA,Flux physiques Espagne vers PACA,Flux physiques Italie vers PACA,Flux physiques Luxembourg vers PACA,Flux physiques Royaume-Uni vers PACA,Flux physiques Suisse vers PACA,Flux physiques de PACA vers Allemagne,Flux physiques de PACA vers Belgique,Flux physiques de PACA vers Espagne,Flux physiques de PACA vers Italie,Flux physiques de PACA vers Luxembourg,Flux physiques de PACA vers Royaume-Uni,Flux physiques de PACA vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
PACA,Données définitives,2023-01-01,19:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-01,20:00,4687.0,206.0,0.0,53.0,0.0,965.0,0.0,196.0,0.0,0.0,0.0,0.0,3268.0,ND,-,-,-,-,-,-,-,-,ND,-,-,243.0,-,-,-,-,-,-,-,-,240.0,-,-,-,-,-,ND,-,-,-,-,-,-,227.0,-,-,-,4.4,7.58,0.0,ND,1.13,55.21,0.0,0.0,20.59,29.56,4.18,65.99,
PACA,Données définitives,2023-01-01,20:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-01,20:30,4527.0,205.0,0.0,61.0,0.0,887.0,0.0,197.0,0.0,0.0,0.0,0.0,3177.0,ND,-,-,-,-,-,-,-,-,ND,-,-,250.0,-,-,-,-,-,-,-,-,240.0,-,-,-,-,-,ND,-,-,-,-,-,-,233.0,-,-,-,4.53,7.55,0.0,ND,1.35,63.54,0.0,0.0,19.59,27.18,4.35,66.33,
PACA,Données définitives,2023-01-01,20:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-01,21:00,4430.0,205.0,0.0,62.0,0.0,868.0,0.0,199.0,0.0,0.0,0.0,0.0,3097.0,ND,-,-,-,-,-,-,-,-,ND,-,-,241.0,-,-,-,-,-,-,-,-,231.0,-,-,-,-,-,ND,-,-,-,-,-,-,239.0,-,-,-,4.63,7.55,0.0,ND,1.4,64.58,0.0,0.0,19.59,26.59,4.49,67.0,
PACA,Données définitives,2023-01-01,21:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-01,21:30,4340.0,205.0,0.0,64.0,0.0,831.0,0.0,193.0,0.0,0.0,0.0,0.0,3048.0,ND,-,-,-,-,-,-,-,-,ND,-,-,243.0,-,-,-,-,-,-,-,-,233.0,-,-,-,-,-,ND,-,-,-,-,-,-,235.0,-,-,-,4.72,7.55,0.0,ND,1.47,66.67,0.0,0.0,19.15,25.46,4.45,64.98,
PACA,Données définitives,2023-01-01,21:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-01,22:00,4304.0,205.0,0.0,63.0,0.0,815.0,-51.0,197.0,0.0,0.0,0.0,0.0,3076.0,ND,-,-,-,-,-,-,-,-,ND,-,-,241.0,-,-,-,-,-,-,-,-,242.0,-,-,-,-,-,ND,-,-,-,-,-,-,229.0,-,-,-,4.76,7.55,0.0,ND,1.46,65.63,0.0,0.0,18.94,24.97,4.58,66.33,
PACA,Données définitives,2023-01-01,22:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-01,22:30,4177.0,205.0,0.0,63.0,0.0,818.0,-51.0,199.0,0.0,0.0,0.0,0.0,2944.0,ND,-,-,-,-,-,-,-,-,ND,-,-,253.0,-,-,-,-,-,-,-,-,256.0,-,-,-,-,-,ND,-,-,-,-,-,-,223.0,-,-,-,4.91,7.55,0.0,ND,1.51,65.63,0.0,0.0,19.58,25.06,4.76,67.0,
PACA,Données définitives,2023-01-01,22:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-01,23:00,4674.0,202.0,0.0,63.0,0.0,864.0,0.0,194.0,0.0,0.0,0.0,0.0,3351.0,ND,-,-,-,-,-,-,-,-,ND,-,-,252.0,-,-,-,-,-,-,-,-,245.0,-,-,-,-,-,ND,-,-,-,-,-,-,207.0,-,-,-,4.32,7.43,0.0,ND,1.35,65.63,0.0,0.0,18.49,26.47,4.15,65.32,
PACA,Données définitives,2023-01-01,23:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-01,23:30,4591.0,201.0,0.0,63.0,0.0,806.0,0.0,193.0,0.0,0.0,0.0,0.0,3329.0,ND,-,-,-,-,-,-,-,-,ND,-,-,238.0,-,-,-,-,-,-,-,-,246.0,-,-,-,-,-,ND,-,-,-,-,-,-,212.0,-,-,-,4.38,7.4,0.0,ND,1.37,65.63,0.0,0.0,17.56,24.69,4.2,64.98,
PACA,Données définitives,2023-01-01,23:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,00:00,4304.0,201.0,0.0,63.0,0.0,801.0,0.0,198.0,0.0,0.0,0.0,0.0,3042.0,ND,-,-,-,-,-,-,-,-,ND,-,-,241.0,-,-,-,-,-,-,-,-,236.0,-,-,-,-,-,ND,-,-,-,-,-,-,244.0,-,-,-,4.67,7.4,0.0,ND,1.46,65.63,0.0,0.0,18.61,24.54,4.6,66.67,
PACA,Données définitives,2023-01-02,00:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,00:30,4201.0,202.0,0.0,62.0,0.0,870.0,0.0,198.0,0.0,0.0,0.0,0.0,2871.0,ND,-,-,-,-,-,-,-,-,ND,-,-,248.0,-,-,-,-,-,-,-,-,227.0,-,-,-,-,-,ND,-,-,-,-,-,-,227.0,-,-,-,4.81,7.43,0.0,ND,1.48,64.58,0.0,0.0,20.71,26.65,4.71,66.67,
PACA,Données définitives,2023-01-02,00:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,01:00,4145.0,201.0,0.0,62.0,0.0,796.0,0.0,196.0,0.0,0.0,0.0,0.0,2890.0,ND,-,-,-,-,-,-,-,-,ND,-,-,250.0,-,-,-,-,-,-,-,-,224.0,-,-,-,-,-,ND,-,-,-,-,-,-,202.0,-,-,-,4.85,7.4,0.0,ND,1.5,64.58,0.0,0.0,19.2,24.39,4.73,65.99,
PACA,Données définitives,2023-01-02,01:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,01:30,4124.0,203.0,0.0,65.0,0.0,747.0,0.0,195.0,0.0,0.0,0.0,0.0,2916.0,ND,-,-,-,-,-,-,-,-,ND,-,-,242.0,-,-,-,-,-,-,-,-,233.0,-,-,-,-,-,ND,-,-,-,-,-,-,223.0,-,-,-,4.92,7.47,0.0,ND,1.58,67.71,0.0,0.0,18.11,22.89,4.73,65.66,
PACA,Données définitives,2023-01-02,01:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,02:00,4300.0,202.0,0.0,62.0,0.0,739.0,-51.0,195.0,0.0,0.0,0.0,0.0,3154.0,ND,-,-,-,-,-,-,-,-,ND,-,-,254.0,-,-,-,-,-,-,-,-,217.0,-,-,-,-,-,ND,-,-,-,-,-,-,207.0,-,-,-,4.7,7.43,0.0,ND,1.44,64.58,0.0,0.0,17.19,22.64,4.53,65.66,
PACA,Données définitives,2023-01-02,02:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,02:30,4162.0,202.0,0.0,62.0,0.0,663.0,-51.0,194.0,0.0,0.0,0.0,0.0,3092.0,ND,-,-,-,-,-,-,-,-,ND,-,-,251.0,-,-,-,-,-,-,-,-,217.0,-,-,-,-,-,ND,-,-,-,-,-,-,222.0,-,-,-,4.85,7.43,0.0,ND,1.49,64.58,0.0,0.0,15.93,20.31,4.66,65.32,
PACA,Données définitives,2023-01-02,02:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,03:00,4010.0,202.0,0.0,58.0,0.0,658.0,-51.0,195.0,0.0,0.0,0.0,0.0,2950.0,ND,-,-,-,-,-,-,-,-,ND,-,-,248.0,-,-,-,-,-,-,-,-,211.0,-,-,-,-,-,ND,-,-,-,-,-,-,242.0,-,-,-,5.04,7.43,0.0,ND,1.45,60.42,0.0,0.0,16.41,20.16,4.86,65.66,
PACA,Données définitives,2023-01-02,03:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,03:30,3874.0,202.0,0.0,63.0,0.0,633.0,-51.0,195.0,0.0,0.0,0.0,0.0,2833.0,ND,-,-,-,-,-,-,-,-,ND,-,-,238.0,-,-,-,-,-,-,-,-,214.0,-,-,-,-,-,ND,-,-,-,-,-,-,238.0,-,-,-,5.21,7.43,0.0,ND,1.63,65.63,0.0,0.0,16.34,19.39,5.03,65.66,
PACA,Données définitives,2023-01-02,03:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,04:00,3853.0,202.0,0.0,60.0,0.0,635.0,-51.0,197.0,0.0,0.0,0.0,0.0,2810.0,ND,-,-,-,-,-,-,-,-,ND,-,-,248.0,-,-,-,-,-,-,-,-,204.0,-,-,-,-,-,ND,-,-,-,-,-,-,229.0,-,-,-,5.24,7.43,0.0,ND,1.56,62.5,0.0,0.0,16.48,19.45,5.11,66.33,
PACA,Données définitives,2023-01-02,04:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,04:30,3785.0,200.0,0.0,56.0,0.0,596.0,-51.0,195.0,0.0,0.0,0.0,0.0,2791.0,ND,-,-,-,-,-,-,-,-,ND,-,-,252.0,-,-,-,-,-,-,-,-,199.0,-,-,-,-,-,ND,-,-,-,-,-,-,228.0,-,-,-,5.28,7.36,0.0,ND,1.48,58.33,0.0,0.0,15.75,18.26,5.15,65.66,
PACA,Données définitives,2023-01-02,04:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,05:00,3768.0,200.0,0.0,53.0,0.0,597.0,-51.0,196.0,0.0,0.0,0.0,0.0,2773.0,ND,-,-,-,-,-,-,-,-,ND,-,-,264.0,-,-,-,-,-,-,-,-,205.0,-,-,-,-,-,ND,-,-,-,-,-,-,238.0,-,-,-,5.31,7.36,0.0,ND,1.41,55.21,0.0,0.0,15.84,18.29,5.2,65.99,
PACA,Données définitives,2023-01-02,05:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,05:30,3853.0,201.0,0.0,53.0,0.0,596.0,0.0,197.0,0.0,0.0,0.0,0.0,2807.0,ND,-,-,-,-,-,-,-,-,ND,-,-,269.0,-,-,-,-,-,-,-,-,201.0,-,-,-,-,-,ND,-,-,-,-,-,-,234.0,-,-,-,5.22,7.4,0.0,ND,1.38,55.21,0.0,0.0,15.47,18.26,5.11,66.33,
PACA,Données définitives,2023-01-02,05:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,06:00,3749.0,202.0,0.0,51.0,0.0,650.0,0.0,195.0,0.0,0.0,0.0,0.0,2652.0,ND,-,-,-,-,-,-,-,-,ND,-,-,265.0,-,-,-,-,-,-,-,-,212.0,-,-,-,-,-,ND,-,-,-,-,-,-,222.0,-,-,-,5.39,7.43,0.0,ND,1.36,53.13,0.0,0.0,17.34,19.91,5.2,65.66,
PACA,Données définitives,2023-01-02,06:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,06:30,4039.0,236.0,0.0,51.0,0.0,792.0,0.0,195.0,0.0,0.0,0.0,0.0,2765.0,ND,-,-,-,-,-,-,-,-,ND,-,-,279.0,-,-,-,-,-,-,-,-,214.0,-,-,-,-,-,ND,-,-,-,-,-,-,248.0,-,-,-,5.84,8.69,0.0,ND,1.26,53.13,0.0,0.0,19.61,24.26,4.83,65.66,
PACA,Données définitives,2023-01-02,06:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,07:00,4143.0,237.0,0.0,57.0,0.0,799.0,0.0,191.0,0.0,0.0,0.0,0.0,2859.0,ND,-,-,-,-,-,-,-,-,ND,-,-,290.0,-,-,-,-,-,-,-,-,217.0,-,-,-,-,-,ND,-,-,-,-,-,-,216.0,-,-,-,5.72,8.72,0.0,ND,1.38,59.38,0.0,0.0,19.29,24.48,4.61,64.31,
PACA,Données définitives,2023-01-02,07:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,07:30,4196.0,237.0,0.0,59.0,0.0,818.0,0.0,194.0,0.0,0.0,0.0,0.0,2888.0,ND,-,-,-,-,-,-,-,-,ND,-,-,294.0,-,-,-,-,-,-,-,-,219.0,-,-,-,-,-,ND,-,-,-,-,-,-,195.0,-,-,-,5.65,8.72,0.0,ND,1.41,61.46,0.0,0.0,19.49,25.06,4.62,65.32,
PACA,Données définitives,2023-01-02,07:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,08:00,4314.0,239.0,0.0,58.0,0.0,885.0,0.0,193.0,0.0,0.0,0.0,0.0,2939.0,ND,-,-,-,-,-,-,-,-,ND,-,-,298.0,-,-,-,-,-,-,-,-,236.0,-,-,-,-,-,ND,-,-,-,-,-,-,209.0,-,-,-,5.54,8.8,0.0,ND,1.34,60.42,0.0,0.0,20.51,27.11,4.47,64.98,
PACA,Données définitives,2023-01-02,08:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,08:30,4467.0,263.0,0.0,44.0,20.0,854.0,0.0,194.0,0.0,0.0,0.0,0.0,3092.0,ND,-,-,-,-,-,-,-,-,ND,-,-,294.0,-,-,-,-,-,-,-,-,235.0,-,-,-,-,-,ND,-,-,-,-,-,-,195.0,-,-,-,5.89,9.68,0.0,ND,0.99,45.83,0.45,1.02,19.12,26.16,4.34,65.32,
PACA,Données définitives,2023-01-02,08:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,09:00,4457.0,278.0,0.0,41.0,75.0,796.0,0.0,193.0,0.0,0.0,0.0,0.0,3074.0,ND,-,-,-,-,-,-,-,-,ND,-,-,290.0,-,-,-,-,-,-,-,-,257.0,-,-,-,-,-,ND,-,-,-,-,-,-,205.0,-,-,-,6.24,10.23,0.0,ND,0.92,42.71,1.68,3.84,17.86,24.39,4.33,64.98,
PACA,Données définitives,2023-01-02,09:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,09:30,4482.0,331.0,0.0,33.0,135.0,820.0,0.0,193.0,0.0,0.0,0.0,0.0,2969.0,ND,-,-,-,-,-,-,-,-,ND,-,-,286.0,-,-,-,-,-,-,-,-,265.0,-,-,-,-,-,ND,-,-,-,-,-,-,196.0,-,-,-,7.39,12.18,0.0,ND,0.74,34.38,3.01,6.91,18.3,25.12,4.31,64.98,
PACA,Données définitives,2023-01-02,09:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,10:00,4671.0,377.0,0.0,42.0,221.0,919.0,0.0,198.0,0.0,0.0,0.0,0.0,2915.0,ND,-,-,-,-,-,-,-,-,ND,-,-,125.0,-,-,-,-,-,-,-,-,255.0,-,-,-,-,-,ND,-,-,-,-,-,-,239.0,-,-,-,8.07,13.88,0.0,ND,0.9,43.75,4.73,11.32,19.67,28.16,4.24,66.67,
PACA,Données définitives,2023-01-02,10:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,10:30,4603.0,427.0,0.0,51.0,317.0,906.0,0.0,197.0,0.0,0.0,0.0,0.0,2705.0,ND,-,-,-,-,-,-,-,-,ND,-,-,119.0,-,-,-,-,-,-,-,-,260.0,-,-,-,-,-,ND,-,-,-,-,-,-,232.0,-,-,-,9.28,15.72,0.0,ND,1.11,53.13,6.89,16.23,19.68,27.76,4.28,66.33,
PACA,Données définitives,2023-01-02,10:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,11:00,4637.0,475.0,0.0,60.0,410.0,906.0,0.0,196.0,0.0,0.0,0.0,0.0,2589.0,ND,-,-,-,-,-,-,-,-,ND,-,-,122.0,-,-,-,-,-,-,-,-,270.0,-,-,-,-,-,ND,-,-,-,-,-,-,222.0,-,-,-,10.24,17.48,0.0,ND,1.29,62.5,8.84,20.99,19.54,27.76,4.23,65.99,
PACA,Données définitives,2023-01-02,11:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,11:30,4631.0,574.0,0.0,60.0,506.0,898.0,0.0,195.0,0.0,0.0,0.0,0.0,2398.0,ND,-,-,-,-,-,-,-,-,ND,-,-,137.0,-,-,-,-,-,-,-,-,280.0,-,-,-,-,-,ND,-,-,-,-,-,-,229.0,-,-,-,12.39,21.13,0.0,ND,1.3,62.5,10.93,25.91,19.39,27.51,4.21,65.66,
PACA,Données définitives,2023-01-02,11:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,12:00,4653.0,575.0,0.0,58.0,587.0,931.0,0.0,196.0,0.0,0.0,0.0,0.0,2305.0,ND,-,-,-,-,-,-,-,-,ND,-,-,142.0,-,-,-,-,-,-,-,-,288.0,-,-,-,-,-,ND,-,-,-,-,-,-,229.0,-,-,-,12.36,21.16,0.0,ND,1.25,60.42,12.62,30.06,20.01,28.52,4.21,65.99,
PACA,Données définitives,2023-01-02,12:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,12:30,4737.0,655.0,0.0,53.0,604.0,990.0,0.0,197.0,0.0,0.0,0.0,0.0,2238.0,ND,-,-,-,-,-,-,-,-,ND,-,-,134.0,-,-,-,-,-,-,-,-,293.0,-,-,-,-,-,ND,-,-,-,-,-,-,244.0,-,-,-,13.83,24.11,0.0,ND,1.12,55.21,12.75,30.93,20.9,30.33,4.16,66.33,
PACA,Données définitives,2023-01-02,12:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,13:00,4665.0,668.0,0.0,55.0,602.0,985.0,0.0,196.0,0.0,0.0,0.0,0.0,2160.0,ND,-,-,-,-,-,-,-,-,ND,-,-,146.0,-,-,-,-,-,-,-,-,291.0,-,-,-,-,-,ND,-,-,-,-,-,-,239.0,-,-,-,14.32,24.59,0.0,ND,1.18,57.29,12.9,30.82,21.11,30.18,4.2,65.99,
PACA,Données définitives,2023-01-02,13:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,13:30,4581.0,681.0,0.0,53.0,536.0,988.0,0.0,197.0,0.0,0.0,0.0,0.0,2127.0,ND,-,-,-,-,-,-,-,-,ND,-,-,145.0,-,-,-,-,-,-,-,-,287.0,-,-,-,-,-,ND,-,-,-,-,-,-,227.0,-,-,-,14.87,25.06,0.0,ND,1.16,55.21,11.7,27.44,21.57,30.27,4.3,66.33,
PACA,Données définitives,2023-01-02,13:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,14:00,4748.0,681.0,0.0,50.0,448.0,1010.0,0.0,194.0,0.0,0.0,0.0,0.0,2366.0,ND,-,-,-,-,-,-,-,-,ND,-,-,142.0,-,-,-,-,-,-,-,-,278.0,-,-,-,-,-,ND,-,-,-,-,-,-,214.0,-,-,-,14.34,25.06,0.0,ND,1.05,52.08,9.44,22.94,21.27,30.94,4.09,65.32,
PACA,Données définitives,2023-01-02,14:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,14:30,4726.0,678.0,0.0,46.0,345.0,930.0,0.0,195.0,0.0,0.0,0.0,0.0,2532.0,ND,-,-,-,-,-,-,-,-,ND,-,-,147.0,-,-,-,-,-,-,-,-,262.0,-,-,-,-,-,ND,-,-,-,-,-,-,212.0,-,-,-,14.35,24.95,0.0,ND,0.97,47.92,7.3,17.67,19.68,28.49,4.13,65.66,
PACA,Données définitives,2023-01-02,14:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-01-02,15:00,4737.0,678.0,0.0,41.0,267.0,922.0,0.0,199.0,0.0,0.0,0.0,0.0,2629.0,ND,-,-,-,-,-,-,-,-,ND,-,-,149.0,-,-,-,-,-,-,-,-,257.0,-,-,-,-,-,ND,-,-,-,-,-,-,232.0,-,-,-,14.31,24.95,0.0,ND,0.87,42.71,5.64,13.67,19.46,28.25,4.2,67.0,
PACA,Données définitives,2023-01-02,15:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
