Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Auvergne-Rhône-Alpes,Flux physiques de Bourgogne-Franche-Comté vers Auvergne-Rhône-Alpes,Flux physiques de Bretagne vers Auvergne-Rhône-Alpes,Flux physiques de Centre-Val de Loire vers Auvergne-Rhône-Alpes,Flux physiques de Grand-Est vers Auvergne-Rhône-Alpes,Flux physiques de Hauts-de-France vers Auvergne-Rhône-Alpes,Flux physiques d'Ile-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Normandie vers Auvergne-Rhône-Alpes,Flux physiques de Nouvelle-Aquitaine vers Auvergne-Rhône-Alpes,Flux physiques d'Occitanie vers Auvergne-Rhône-Alpes,Flux physiques de Pays-de-la-Loire vers Auvergne-Rhône-Alpes,Flux physiques de PACA vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Bourgogne-Franche-Comté,Flux physiques de Auvergne-Rhône-Alpes vers Bretagne,Flux physiques de Auvergne-Rhône-Alpes vers Centre-Val de Loire,Flux physiques de Auvergne-Rhône-Alpes vers Grand-Est,Flux physiques de Auvergne-Rhône-Alpes vers Hauts-de-France,Flux physiques de Auvergne-Rhône-Alpes vers Ile-de-France,Flux physiques de Auvergne-Rhône-Alpes vers Normandie,Flux physiques de Auvergne-Rhône-Alpes vers Nouvelle-Aquitaine,Flux physiques de Auvergne-Rhône-Alpes vers Occitanie,Flux physiques de Auvergne-Rhône-Alpes vers Pays-de-la-Loire,Flux physiques de Auvergne-Rhône-Alpes vers PACA,Flux physiques Allemagne vers Auvergne-Rhône-Alpes,Flux physiques Belgique vers Auvergne-Rhône-Alpes,Flux physiques Espagne vers Auvergne-Rhône-Alpes,Flux physiques Italie vers Auvergne-Rhône-Alpes,Flux physiques Luxembourg vers Auvergne-Rhône-Alpes,Flux physiques Royaume-Uni vers Auvergne-Rhône-Alpes,Flux physiques Suisse vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Allemagne,Flux physiques de Auvergne-Rhône-Alpes vers Belgique,Flux physiques de Auvergne-Rhône-Alpes vers Espagne,Flux physiques de Auvergne-Rhône-Alpes vers Italie,Flux physiques de Auvergne-Rhône-Alpes vers Luxembourg,Flux physiques de Auvergne-Rhône-Alpes vers Royaume-Uni,Flux physiques de Auvergne-Rhône-Alpes vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Auvergne-Rhône-Alpes,Données définitives,2023-08-13,22:30,5487.0,7.0,6599.0,107.0,0.0,3559.0,-12.0,123.0,0.0,0.0,0.0,0.0,-4895.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,458.0,-,107.0,-,-,-,-,138.0,5291.0,-,695.0,-,-,-,ND,-,-,ND,-,-,-,596.0,-,-,47.0,0.13,0.72,120.27,48.63,1.95,14.8,0.0,0.0,64.86,31.21,2.24,64.4,
Auvergne-Rhône-Alpes,Données définitives,2023-08-13,22:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-13,23:00,5824.0,7.0,6561.0,121.0,0.0,3822.0,-12.0,123.0,0.0,0.0,0.0,0.0,-4798.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,393.0,-,100.0,-,-,-,-,132.0,5398.0,-,680.0,-,-,-,ND,-,-,ND,-,-,-,596.0,-,-,47.0,0.12,0.72,112.65,48.35,2.08,16.74,0.0,0.0,65.63,33.52,2.11,64.4,
Auvergne-Rhône-Alpes,Données définitives,2023-08-13,23:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-13,23:30,5630.0,7.0,6581.0,118.0,0.0,3017.0,-13.0,124.0,0.0,0.0,0.0,0.0,-4205.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,204.0,-,70.0,-,-,-,-,30.0,5342.0,-,654.0,-,-,-,ND,-,-,ND,-,-,-,596.0,-,-,47.0,0.12,0.72,116.89,48.5,2.1,16.32,0.0,0.0,53.59,26.46,2.2,64.92,
Auvergne-Rhône-Alpes,Données définitives,2023-08-13,23:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,00:00,5208.0,7.0,6525.0,121.0,0.0,2513.0,-13.0,125.0,0.0,0.0,0.0,0.0,-4070.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,180.0,-,68.0,-,-,-,-,35.0,5056.0,-,656.0,-,-,-,ND,-,-,ND,-,-,-,596.0,-,-,47.0,0.13,0.72,125.29,48.08,2.32,16.74,0.0,0.0,48.25,22.04,2.4,65.45,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,00:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,00:30,5146.0,7.0,6582.0,134.0,0.0,3388.0,-13.0,124.0,0.0,0.0,0.0,0.0,-5075.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,150.0,-,48.0,-,-,-,-,29.0,4780.0,-,645.0,-,-,-,ND,-,-,ND,-,-,-,815.0,-,-,47.0,0.14,0.72,127.91,48.5,2.6,18.53,0.0,0.0,65.84,29.71,2.41,64.92,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,00:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,01:00,5007.0,7.0,6426.0,143.0,0.0,2552.0,-13.0,114.0,0.0,0.0,0.0,0.0,-4224.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,161.0,-,23.0,-,-,-,-,20.0,4454.0,-,545.0,-,-,-,ND,-,-,ND,-,-,-,772.0,-,-,47.0,0.14,0.72,128.34,47.35,2.86,19.78,0.0,0.0,50.97,22.38,2.28,59.69,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,01:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,01:30,4777.0,7.0,6514.0,155.0,0.0,2096.0,-13.0,116.0,0.0,0.0,0.0,0.0,-4099.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,233.0,-,14.0,-,-,-,-,17.0,4198.0,-,493.0,-,-,-,ND,-,-,ND,-,-,-,850.0,-,-,86.0,0.15,0.72,136.36,48.0,3.24,21.44,0.0,0.0,43.88,18.38,2.43,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,01:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,02:00,4923.0,7.0,6514.0,177.0,0.0,1864.0,-13.0,117.0,0.0,0.0,0.0,0.0,-3745.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,223.0,-,7.0,-,-,-,-,17.0,4221.0,-,535.0,-,-,-,ND,-,-,ND,-,-,-,775.0,-,-,79.0,0.14,0.72,132.32,48.0,3.6,24.48,0.0,0.0,37.86,16.35,2.38,61.26,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,02:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,02:30,4742.0,8.0,6538.0,184.0,0.0,1780.0,-95.0,118.0,0.0,0.0,0.0,0.0,-3790.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,179.0,-,1.0,-,-,-,-,17.0,4246.0,-,556.0,-,-,-,ND,-,-,ND,-,-,-,775.0,-,-,142.0,0.17,0.82,137.87,48.18,3.88,25.45,0.0,0.0,37.54,15.61,2.49,61.78,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,02:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,03:00,4448.0,7.0,6511.0,196.0,0.0,1494.0,-581.0,116.0,0.0,0.0,0.0,0.0,-3296.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,145.0,-,0.0,-,-,-,-,16.0,4115.0,-,490.0,-,-,-,ND,-,-,ND,-,-,-,740.0,-,-,135.0,0.16,0.72,146.38,47.98,4.41,27.11,0.0,0.0,33.59,13.1,2.61,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,03:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,03:30,4487.0,7.0,6522.0,212.0,0.0,1265.0,-472.0,118.0,0.0,0.0,0.0,0.0,-3165.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,127.0,-,0.0,-,-,-,-,14.0,4001.0,-,492.0,-,-,-,ND,-,-,ND,-,-,-,716.0,-,-,135.0,0.16,0.72,145.35,48.06,4.72,29.32,0.0,0.0,28.19,11.09,2.63,61.78,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,03:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,04:00,4341.0,7.0,6515.0,240.0,0.0,1303.0,-726.0,116.0,0.0,0.0,0.0,0.0,-3115.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,109.0,-,0.0,-,-,-,-,12.0,3874.0,-,468.0,-,-,-,ND,-,-,ND,-,-,-,771.0,-,-,151.0,0.16,0.72,150.08,48.01,5.53,33.2,0.0,0.0,30.02,11.43,2.67,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,04:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,04:30,4340.0,7.0,6523.0,226.0,0.0,1280.0,-721.0,116.0,0.0,0.0,0.0,0.0,-3092.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,110.0,-,0.0,-,-,-,-,11.0,3789.0,-,444.0,-,-,-,ND,-,-,ND,-,-,-,807.0,-,-,146.0,0.16,0.72,150.3,48.07,5.21,31.26,0.0,0.0,29.49,11.23,2.67,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,04:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,05:00,4297.0,7.0,6536.0,250.0,0.0,1297.0,-719.0,116.0,0.0,0.0,0.0,0.0,-3191.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,124.0,-,0.0,-,-,-,-,10.0,3833.0,-,436.0,-,-,-,ND,-,-,ND,-,-,-,817.0,-,-,132.0,0.16,0.72,152.11,48.17,5.82,34.58,0.0,0.0,30.18,11.37,2.7,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,05:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,05:30,4501.0,7.0,6583.0,260.0,0.0,1338.0,-485.0,101.0,0.0,0.0,0.0,0.0,-3303.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,161.0,-,0.0,-,-,-,-,13.0,3874.0,-,444.0,-,-,-,ND,-,-,ND,-,-,-,819.0,-,-,118.0,0.16,0.72,146.26,48.51,5.78,35.96,0.0,0.0,29.73,11.73,2.24,52.88,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,05:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,06:00,4431.0,7.0,6592.0,271.0,0.0,1413.0,-392.0,101.0,0.0,0.0,0.0,0.0,-3561.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,183.0,-,0.0,-,-,-,-,11.0,3949.0,-,453.0,-,-,-,ND,-,-,ND,-,-,-,809.0,-,-,122.0,0.16,0.72,148.77,48.58,6.12,37.48,0.0,0.0,31.89,12.39,2.28,52.88,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,06:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,06:30,4694.0,7.0,6672.0,300.0,0.0,2525.0,-199.0,102.0,0.0,0.0,0.0,0.0,-4714.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,308.0,-,35.0,-,-,-,-,20.0,4711.0,-,584.0,-,-,-,ND,-,-,ND,-,-,-,692.0,-,-,137.0,0.15,0.72,142.14,49.17,6.39,41.49,0.0,0.0,53.79,22.14,2.17,53.4,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,06:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,07:00,4610.0,7.0,6698.0,281.0,14.0,2362.0,-233.0,102.0,0.0,0.0,0.0,0.0,-4621.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,365.0,-,0.0,-,-,-,-,11.0,4555.0,-,527.0,-,-,-,ND,-,-,ND,-,-,-,706.0,-,-,135.0,0.15,0.72,145.29,49.36,6.1,38.87,0.3,0.77,51.24,20.71,2.21,53.4,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,07:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,07:30,4733.0,7.0,6723.0,197.0,55.0,2332.0,-13.0,101.0,0.0,0.0,0.0,0.0,-4670.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,489.0,-,0.0,-,-,-,-,11.0,4485.0,-,563.0,-,-,-,ND,-,-,ND,-,-,-,582.0,-,-,125.0,0.15,0.72,142.05,49.54,4.16,27.25,1.16,3.02,49.27,20.45,2.13,52.88,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,07:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,08:00,4652.0,7.0,6771.0,147.0,115.0,2618.0,-13.0,102.0,0.0,0.0,0.0,0.0,-5096.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,718.0,-,15.0,-,-,-,-,14.0,4574.0,-,480.0,-,-,-,ND,-,-,ND,-,-,-,400.0,-,-,146.0,0.15,0.72,145.55,49.9,3.16,20.33,2.47,6.31,56.28,22.96,2.19,53.4,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,08:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,08:30,5243.0,7.0,6776.0,130.0,199.0,2505.0,-13.0,108.0,0.0,0.0,0.0,0.0,-4470.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,779.0,-,37.0,-,-,-,-,11.0,4498.0,-,467.0,-,-,-,ND,-,-,ND,-,-,-,293.0,-,-,110.0,0.13,0.72,129.24,49.93,2.48,17.98,3.8,10.92,47.78,21.97,2.06,56.54,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,08:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,09:00,5586.0,7.0,6799.0,101.0,294.0,2297.0,-14.0,108.0,0.0,0.0,0.0,0.0,-4007.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,643.0,-,10.0,-,-,-,-,10.0,4434.0,-,427.0,-,-,-,ND,-,-,ND,-,-,-,0.0,-,-,119.0,0.13,0.72,121.72,50.1,1.81,13.97,5.26,16.14,41.12,20.14,1.93,56.54,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,09:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,09:30,5503.0,7.0,6824.0,98.0,461.0,2204.0,-176.0,111.0,0.0,0.0,0.0,0.0,-4027.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,588.0,-,0.0,-,-,-,-,8.0,4072.0,-,373.0,-,-,-,ND,-,-,ND,-,-,-,200.0,-,-,136.0,0.13,0.72,124.01,50.29,1.78,13.55,8.38,25.3,40.05,19.33,2.02,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,09:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,10:00,5657.0,7.0,6836.0,118.0,638.0,1710.0,-131.0,111.0,0.0,0.0,0.0,0.0,-3633.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,461.0,-,0.0,-,-,-,-,11.0,3924.0,-,322.0,-,-,-,ND,-,-,ND,-,-,-,201.0,-,-,146.0,0.12,0.72,120.84,50.38,2.09,16.32,11.28,35.02,30.23,15.0,1.96,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,10:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,10:30,5661.0,7.0,6771.0,121.0,840.0,1949.0,-255.0,112.0,0.0,0.0,0.0,0.0,-3885.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,638.0,-,0.0,-,-,-,-,11.0,3460.0,-,261.0,-,-,-,ND,-,-,ND,-,-,-,0.0,-,-,219.0,0.12,0.72,119.61,49.9,2.14,16.74,14.84,46.1,34.43,17.09,1.98,58.64,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,10:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,11:00,5665.0,7.0,6828.0,174.0,959.0,1884.0,-451.0,112.0,0.0,0.0,0.0,0.0,-3848.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,434.0,-,5.0,-,-,-,-,14.0,4025.0,-,334.0,-,-,-,ND,-,-,ND,-,-,-,0.0,-,-,184.0,0.12,0.72,120.53,50.32,3.07,24.07,16.93,52.63,33.26,16.52,1.98,58.64,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,11:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,11:30,5913.0,7.0,7012.0,200.0,1095.0,1898.0,-417.0,113.0,0.0,0.0,0.0,0.0,-3996.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,398.0,-,8.0,-,-,-,-,15.0,4190.0,-,332.0,-,-,-,ND,-,-,ND,-,-,-,1.0,-,-,193.0,0.12,0.72,118.59,51.67,3.38,27.66,18.52,60.1,32.1,16.64,1.91,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,11:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,12:00,6133.0,7.0,7149.0,191.0,1198.0,1906.0,-417.0,111.0,0.0,0.0,0.0,0.0,-4013.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,427.0,-,0.0,-,-,-,-,16.0,3996.0,-,365.0,-,-,-,ND,-,-,ND,-,-,-,1.0,-,-,245.0,0.11,0.72,116.57,52.68,3.11,26.42,19.53,65.75,31.08,16.71,1.81,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,12:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,12:30,6092.0,7.0,6809.0,197.0,1262.0,1700.0,-399.0,112.0,0.0,0.0,0.0,0.0,-3597.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,293.0,-,3.0,-,-,-,-,17.0,4015.0,-,420.0,-,-,-,ND,-,-,ND,-,-,-,1.0,-,-,238.0,0.11,0.72,111.77,50.18,3.23,27.25,20.72,69.26,27.91,14.91,1.84,58.64,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,12:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,13:00,6203.0,7.0,6719.0,233.0,1255.0,1764.0,-398.0,111.0,0.0,0.0,0.0,0.0,-3488.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,243.0,-,0.0,-,-,-,-,20.0,4010.0,-,411.0,-,-,-,ND,-,-,ND,-,-,-,1.0,-,-,235.0,0.11,0.72,108.32,49.51,3.76,32.23,20.23,68.88,28.44,15.47,1.79,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,13:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,13:30,6198.0,7.0,6727.0,253.0,1323.0,1740.0,-391.0,111.0,0.0,0.0,0.0,0.0,-3572.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,233.0,-,0.0,-,-,-,-,18.0,3926.0,-,400.0,-,-,-,ND,-,-,ND,-,-,-,1.0,-,-,259.0,0.11,0.72,108.54,49.57,4.08,34.99,21.35,72.61,28.07,15.26,1.79,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,13:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,14:00,6147.0,7.0,6708.0,259.0,1351.0,1624.0,-477.0,112.0,0.0,0.0,0.0,0.0,-3437.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,205.0,-,0.0,-,-,-,-,17.0,3812.0,-,399.0,-,-,-,ND,-,-,ND,-,-,-,1.0,-,-,273.0,0.11,0.72,109.13,49.43,4.21,35.82,21.98,74.15,26.42,14.24,1.82,58.64,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,14:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,14:30,6120.0,7.0,6754.0,276.0,1361.0,1592.0,-451.0,114.0,0.0,0.0,0.0,0.0,-3533.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,133.0,-,0.0,-,-,-,-,16.0,3962.0,-,418.0,-,-,-,ND,-,-,ND,-,-,-,1.0,-,-,307.0,0.11,0.72,110.36,49.77,4.51,38.17,22.24,74.7,26.01,13.96,1.86,59.69,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,14:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,15:00,5971.0,7.0,6709.0,293.0,1305.0,1545.0,-474.0,110.0,0.0,0.0,0.0,0.0,-3524.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,139.0,-,0.0,-,-,-,-,16.0,3832.0,-,384.0,-,-,-,ND,-,-,ND,-,-,-,1.0,-,-,333.0,0.12,0.72,112.36,49.44,4.91,40.53,21.86,71.62,25.88,13.55,1.84,57.59,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,15:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-08-14,15:30,6198.0,7.0,6750.0,291.0,1236.0,1647.0,-187.0,111.0,0.0,0.0,0.0,0.0,-3657.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,301.0,-,0.0,-,-,-,-,15.0,3430.0,-,344.0,-,-,-,ND,-,-,ND,-,-,-,1.0,-,-,541.0,0.11,0.72,108.91,49.74,4.7,40.25,19.94,67.84,26.57,14.44,1.79,58.12,
