Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Grand-Est,Flux physiques de Bourgogne-Franche-Comté vers Grand-Est,Flux physiques de Bretagne vers Grand-Est,Flux physiques de Centre-Val de Loire vers Grand-Est,Flux physiques de Grand-Est vers Grand-Est,Flux physiques de Hauts-de-France vers Grand-Est,Flux physiques d'Ile-de-France vers Grand-Est,Flux physiques de Normandie vers Grand-Est,Flux physiques de Nouvelle-Aquitaine vers Grand-Est,Flux physiques d'Occitanie vers Grand-Est,Flux physiques de Pays-de-la-Loire vers Grand-Est,Flux physiques de PACA vers Grand-Est,Flux physiques de Grand-Est vers Auvergne-Rhône-Alpes,Flux physiques de Grand-Est vers Bourgogne-Franche-Comté,Flux physiques de Grand-Est vers Bretagne,Flux physiques de Grand-Est vers Centre-Val de Loire,Flux physiques de Grand-Est vers Grand-Est.1,Flux physiques de Grand-Est vers Hauts-de-France,Flux physiques de Grand-Est vers Ile-de-France,Flux physiques de Grand-Est vers Normandie,Flux physiques de Grand-Est vers Nouvelle-Aquitaine,Flux physiques de Grand-Est vers Occitanie,Flux physiques de Grand-Est vers Pays-de-la-Loire,Flux physiques de Grand-Est vers PACA,Flux physiques Allemagne vers Grand-Est,Flux physiques Belgique vers Grand-Est,Flux physiques Espagne vers Grand-Est,Flux physiques Italie vers Grand-Est,Flux physiques Luxembourg vers Grand-Est,Flux physiques Royaume-Uni vers Grand-Est,Flux physiques Suisse vers Grand-Est,Flux physiques de Grand-Est vers Allemagne,Flux physiques de Grand-Est vers Belgique,Flux physiques de Grand-Est vers Espagne,Flux physiques de Grand-Est vers Italie,Flux physiques de Grand-Est vers Luxembourg,Flux physiques de Grand-Est vers Royaume-Uni,Flux physiques de Grand-Est vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Grand-Est,Données définitives,2023-01-01,17:00,3723.0,177.0,4825.0,1714.0,0.0,1164.0,0.0,142.0,0.0,0.0,0.0,0.0,-4300.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,94.0,-,-,-,367.0,2013.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2018.0,413.0,-,-,ND,-,120.0,4.75,5.65,129.6,44.59,46.04,37.66,0.0,0.0,31.27,50.56,3.81,54.62,
Grand-Est,Données définitives,2023-01-01,17:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,17:30,3768.0,177.0,4802.0,2127.0,0.0,1492.0,0.0,141.0,0.0,0.0,0.0,0.0,-4967.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,130.0,-,-,-,369.0,2049.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2538.0,461.0,-,-,ND,-,172.0,4.7,5.65,127.44,44.38,56.45,46.74,0.0,0.0,39.6,64.81,3.74,54.23,
Grand-Est,Données définitives,2023-01-01,17:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,18:00,4044.0,176.0,4663.0,2587.0,0.0,1443.0,0.0,140.0,0.0,0.0,0.0,0.0,-4963.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,245.0,-,-,-,243.0,2004.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2625.0,499.0,-,-,ND,-,64.0,4.35,5.61,115.31,43.1,63.97,56.84,0.0,0.0,35.68,62.68,3.46,53.85,
Grand-Est,Données définitives,2023-01-01,18:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,18:30,4014.0,177.0,4704.0,3002.0,0.0,1343.0,0.0,141.0,0.0,0.0,0.0,0.0,-5356.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,272.0,-,-,-,323.0,2131.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2529.0,556.0,-,-,ND,-,89.0,4.41,5.65,117.19,43.48,74.79,65.96,0.0,0.0,33.46,58.34,3.51,54.23,
Grand-Est,Données définitives,2023-01-01,18:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,19:00,4064.0,177.0,4713.0,3223.0,0.0,1350.0,0.0,141.0,0.0,0.0,0.0,0.0,-5541.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,262.0,-,-,-,435.0,2233.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2498.0,535.0,-,-,ND,-,119.0,4.36,5.65,115.97,43.56,79.31,70.82,0.0,0.0,33.22,58.64,3.47,54.23,
Grand-Est,Données définitives,2023-01-01,19:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,19:30,4049.0,179.0,4613.0,3439.0,0.0,1202.0,0.0,144.0,0.0,0.0,0.0,0.0,-5525.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,317.0,-,-,-,413.0,2192.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2504.0,430.0,-,-,ND,-,85.0,4.42,5.71,113.93,42.63,84.93,75.57,0.0,0.0,29.69,52.22,3.56,55.38,
Grand-Est,Données définitives,2023-01-01,19:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,20:00,4114.0,177.0,4626.0,3556.0,0.0,1222.0,0.0,145.0,0.0,0.0,0.0,0.0,-5613.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,448.0,-,-,-,300.0,2143.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2603.0,425.0,-,-,ND,-,134.0,4.3,5.65,112.45,42.75,86.44,78.14,0.0,0.0,29.7,53.08,3.52,55.77,
Grand-Est,Données définitives,2023-01-01,20:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,20:30,4047.0,178.0,4668.0,3599.0,0.0,1260.0,0.0,145.0,0.0,0.0,0.0,0.0,-5801.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,566.0,-,-,-,178.0,2006.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2680.0,587.0,-,-,ND,-,218.0,4.4,5.68,115.34,43.14,88.93,79.08,0.0,0.0,31.13,54.74,3.58,55.77,
Grand-Est,Données définitives,2023-01-01,20:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,21:00,3982.0,178.0,4620.0,3660.0,0.0,1120.0,0.0,144.0,0.0,0.0,0.0,0.0,-5739.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,680.0,-,-,-,129.0,1924.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2677.0,543.0,-,-,ND,-,258.0,4.47,5.68,116.02,42.7,91.91,80.42,0.0,0.0,28.13,48.65,3.62,55.38,
Grand-Est,Données définitives,2023-01-01,21:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,21:30,4041.0,178.0,4636.0,3664.0,0.0,1164.0,0.0,145.0,0.0,0.0,0.0,0.0,-5743.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,643.0,-,-,-,135.0,1784.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2669.0,763.0,-,-,ND,-,340.0,4.4,5.68,114.72,42.85,90.67,80.51,0.0,0.0,28.8,50.56,3.59,55.77,
Grand-Est,Données définitives,2023-01-01,21:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,22:00,3805.0,174.0,4579.0,3708.0,0.0,1033.0,0.0,142.0,0.0,0.0,0.0,0.0,-5828.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,692.0,-,-,-,133.0,1794.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2716.0,808.0,-,-,ND,-,338.0,4.57,5.55,120.34,42.32,97.45,81.48,0.0,0.0,27.15,44.87,3.73,54.62,
Grand-Est,Données définitives,2023-01-01,22:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,22:30,3504.0,174.0,4670.0,3672.0,0.0,1183.0,0.0,143.0,0.0,0.0,0.0,0.0,-6336.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,600.0,-,-,-,112.0,2114.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2744.0,927.0,-,-,ND,-,327.0,4.97,5.55,133.28,43.16,104.79,80.69,0.0,0.0,33.76,51.39,4.08,55.0,
Grand-Est,Données définitives,2023-01-01,22:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,23:00,3936.0,173.0,4692.0,3631.0,0.0,1241.0,0.0,143.0,0.0,0.0,0.0,0.0,-5943.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,648.0,-,-,-,95.0,2045.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2543.0,881.0,-,-,ND,-,251.0,4.4,5.52,119.21,43.36,92.25,79.78,0.0,0.0,31.53,53.91,3.63,55.0,
Grand-Est,Données définitives,2023-01-01,23:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-01,23:30,3709.0,173.0,4613.0,3522.0,0.0,1040.0,0.0,145.0,0.0,0.0,0.0,0.0,-5783.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,594.0,-,-,-,84.0,2071.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2688.0,506.0,-,-,ND,-,306.0,4.66,5.52,124.37,42.63,94.96,77.39,0.0,0.0,28.04,45.18,3.91,55.77,
Grand-Est,Données définitives,2023-01-01,23:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,00:00,3966.0,177.0,4408.0,3426.0,0.0,1024.0,0.0,145.0,0.0,0.0,0.0,0.0,-5210.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,715.0,-,-,-,70.0,1734.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2693.0,464.0,-,-,ND,-,336.0,4.46,5.65,111.14,40.74,86.38,75.28,0.0,0.0,25.82,44.48,3.66,55.77,
Grand-Est,Données définitives,2023-01-02,00:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,00:30,3967.0,177.0,4706.0,3398.0,0.0,1039.0,-174.0,146.0,0.0,0.0,0.0,0.0,-5325.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,786.0,-,-,-,70.0,1384.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3242.0,479.0,-,-,ND,-,568.0,4.46,5.65,118.63,43.49,85.66,74.66,0.0,0.0,26.19,45.13,3.68,56.15,
Grand-Est,Données définitives,2023-01-02,00:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,01:00,3219.0,177.0,4698.0,3272.0,0.0,1034.0,-517.0,144.0,0.0,0.0,0.0,0.0,-5590.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,939.0,-,-,-,66.0,1406.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3169.0,621.0,-,-,ND,-,529.0,5.5,5.65,145.95,43.42,101.65,71.9,0.0,0.0,32.12,44.92,4.47,55.38,
Grand-Est,Données définitives,2023-01-02,01:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,01:30,3540.0,177.0,4805.0,3157.0,0.0,1032.0,-515.0,145.0,0.0,0.0,0.0,0.0,-5260.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1004.0,-,-,-,67.0,1378.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2884.0,451.0,-,-,ND,-,623.0,5.0,5.65,135.73,44.41,89.18,69.37,0.0,0.0,29.15,44.83,4.1,55.77,
Grand-Est,Données définitives,2023-01-02,01:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,02:00,3284.0,174.0,4804.0,3072.0,0.0,1028.0,-512.0,143.0,0.0,0.0,0.0,0.0,-5424.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1061.0,-,-,-,67.0,1524.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2638.0,471.0,-,-,ND,-,583.0,5.3,5.55,146.29,44.4,93.54,67.5,0.0,0.0,31.3,44.66,4.35,55.0,
Grand-Est,Données définitives,2023-01-02,02:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,02:30,3728.0,174.0,4788.0,3074.0,0.0,1022.0,-510.0,144.0,0.0,0.0,0.0,0.0,-4963.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1061.0,-,-,-,65.0,1632.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2090.0,437.0,-,-,ND,-,608.0,4.67,5.55,128.43,44.25,82.46,67.55,0.0,0.0,27.41,44.4,3.86,55.38,
Grand-Est,Données définitives,2023-01-02,02:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,03:00,3721.0,175.0,4756.0,3048.0,0.0,1019.0,-507.0,144.0,0.0,0.0,0.0,0.0,-4914.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1059.0,-,-,-,61.0,1487.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2210.0,463.0,-,-,ND,-,615.0,4.7,5.58,127.82,43.96,81.91,66.97,0.0,0.0,27.39,44.27,3.87,55.38,
Grand-Est,Données définitives,2023-01-02,03:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,03:30,3423.0,173.0,4702.0,3085.0,0.0,1010.0,-504.0,142.0,0.0,0.0,0.0,0.0,-5184.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1028.0,-,-,-,70.0,1447.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2398.0,545.0,-,-,ND,-,672.0,5.05,5.52,137.36,43.46,90.13,67.79,0.0,0.0,29.51,43.87,4.15,54.62,
Grand-Est,Données définitives,2023-01-02,03:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,04:00,3329.0,173.0,4712.0,2965.0,0.0,1015.0,-501.0,142.0,0.0,0.0,0.0,0.0,-5177.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,984.0,-,-,-,64.0,1426.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2455.0,522.0,-,-,ND,-,676.0,5.2,5.52,141.54,43.55,89.07,65.15,0.0,0.0,30.49,44.09,4.27,54.62,
Grand-Est,Données définitives,2023-01-02,04:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,04:30,3444.0,172.0,4730.0,2755.0,0.0,1006.0,-498.0,144.0,0.0,0.0,0.0,0.0,-4864.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,970.0,-,-,-,47.0,1254.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2452.0,469.0,-,-,ND,-,671.0,4.99,5.49,137.34,43.72,79.99,60.54,0.0,0.0,29.21,43.7,4.18,55.38,
Grand-Est,Données définitives,2023-01-02,04:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,05:00,3133.0,173.0,4674.0,2562.0,0.0,1004.0,-495.0,142.0,0.0,0.0,0.0,0.0,-4925.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,898.0,-,-,-,31.0,1219.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2499.0,461.0,-,-,ND,-,679.0,5.52,5.52,149.19,43.2,81.77,56.3,0.0,0.0,32.05,43.61,4.53,54.62,
Grand-Est,Données définitives,2023-01-02,05:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,05:30,3499.0,174.0,4722.0,2369.0,0.0,1000.0,-1.0,142.0,0.0,0.0,0.0,0.0,-4909.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,801.0,-,-,-,33.0,1144.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2712.0,502.0,-,-,ND,-,572.0,4.97,5.55,134.95,43.64,67.71,52.05,0.0,0.0,28.58,43.44,4.06,54.62,
Grand-Est,Données définitives,2023-01-02,05:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,06:00,3313.0,170.0,4757.0,2363.0,0.0,1012.0,0.0,143.0,0.0,0.0,0.0,0.0,-5132.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,788.0,-,-,-,44.0,1257.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2714.0,481.0,-,-,ND,-,535.0,5.13,5.42,143.59,43.96,71.33,51.92,0.0,0.0,30.55,43.96,4.32,55.0,
Grand-Est,Données définitives,2023-01-02,06:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,06:30,4015.0,206.0,4726.0,2291.0,0.0,1151.0,0.0,144.0,0.0,0.0,0.0,0.0,-4502.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,572.0,-,-,-,41.0,1205.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2653.0,576.0,-,-,ND,-,440.0,5.13,6.57,117.71,43.68,57.06,50.34,0.0,0.0,28.67,50.0,3.59,55.38,
Grand-Est,Données définitives,2023-01-02,06:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,07:00,3627.0,205.0,4734.0,2155.0,0.0,1142.0,0.0,142.0,0.0,0.0,0.0,0.0,-4751.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,497.0,-,-,-,86.0,1410.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2531.0,490.0,-,-,ND,-,451.0,5.65,6.54,130.52,43.75,59.42,47.35,0.0,0.0,31.49,49.61,3.92,54.62,
Grand-Est,Données définitives,2023-01-02,07:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,07:30,4199.0,221.0,4743.0,2199.0,0.0,1086.0,0.0,142.0,0.0,0.0,0.0,0.0,-4192.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,405.0,-,-,-,210.0,1554.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2196.0,449.0,-,-,ND,-,351.0,5.26,7.05,112.96,43.84,52.37,48.32,0.0,0.0,25.86,47.18,3.38,54.62,
Grand-Est,Données définitives,2023-01-02,07:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,08:00,4402.0,236.0,4852.0,2170.0,0.0,1125.0,0.0,142.0,0.0,0.0,0.0,0.0,-4122.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,209.0,-,-,-,242.0,1623.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2310.0,447.0,-,-,ND,-,360.0,5.36,7.53,110.22,44.84,49.3,47.68,0.0,0.0,25.56,48.87,3.23,54.62,
Grand-Est,Données définitives,2023-01-02,08:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,08:30,4157.0,239.0,4820.0,1873.0,0.0,1117.0,0.0,140.0,0.0,0.0,0.0,0.0,-4032.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,198.0,-,-,-,233.0,1618.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2194.0,498.0,-,-,ND,-,244.0,5.75,7.62,115.95,44.55,45.06,41.16,0.0,0.0,26.87,48.52,3.37,53.85,
Grand-Est,Données définitives,2023-01-02,08:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,09:00,3918.0,256.0,4950.0,1817.0,5.0,1126.0,0.0,141.0,0.0,0.0,0.0,0.0,-4376.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,209.0,-,-,-,302.0,1746.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2101.0,492.0,-,-,ND,-,261.0,6.53,8.17,126.34,45.75,46.38,39.93,0.13,0.44,28.74,48.91,3.6,54.23,
Grand-Est,Données définitives,2023-01-02,09:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,09:30,4515.0,316.0,4968.0,1664.0,19.0,981.0,0.0,141.0,0.0,0.0,0.0,0.0,-3573.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,183.0,-,-,-,352.0,1767.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1574.0,436.0,-,-,ND,-,260.0,7.0,10.08,110.03,45.91,36.85,36.56,0.42,1.68,21.73,42.62,3.12,54.23,
Grand-Est,Données définitives,2023-01-02,09:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,10:00,4243.0,361.0,5003.0,1456.0,31.0,997.0,0.0,139.0,0.0,0.0,0.0,0.0,-3745.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,143.0,-,-,-,504.0,1899.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1447.0,451.0,-,-,ND,-,109.0,8.51,11.52,117.91,46.24,34.32,31.99,0.73,2.75,23.5,43.31,3.28,53.46,
Grand-Est,Données définitives,2023-01-02,10:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,10:30,4657.0,455.0,4982.0,1290.0,51.0,995.0,0.0,140.0,0.0,0.0,0.0,0.0,-3254.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,134.0,-,-,-,408.0,1811.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1144.0,475.0,-,-,ND,-,53.0,9.77,14.51,106.98,46.04,27.7,28.35,1.1,4.52,21.37,43.22,3.01,53.85,
Grand-Est,Données définitives,2023-01-02,10:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,11:00,4297.0,511.0,4969.0,1187.0,65.0,997.0,0.0,141.0,0.0,0.0,0.0,0.0,-3571.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,116.0,-,-,-,503.0,2085.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1012.0,497.0,-,-,ND,-,39.0,11.89,16.3,115.64,45.92,27.62,26.08,1.51,5.76,23.2,43.31,3.28,54.23,
Grand-Est,Données définitives,2023-01-02,11:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-01-02,11:30,4774.0,517.0,4972.0,1293.0,79.0,989.0,0.0,142.0,0.0,0.0,0.0,0.0,-3218.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,116.0,-,-,-,445.0,1974.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,896.0,403.0,-,-,ND,-,3.0,10.83,16.49,104.15,45.95,27.08,28.41,1.65,7.0,20.72,42.96,2.97,54.62,
