Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Bretagne,Flux physiques de Bourgogne-Franche-Comté vers Bretagne,Flux physiques de Bretagne vers Bretagne,Flux physiques de Centre-Val de Loire vers Bretagne,Flux physiques de Grand-Est vers Bretagne,Flux physiques de Hauts-de-France vers Bretagne,Flux physiques d'Ile-de-France vers Bretagne,Flux physiques de Normandie vers Bretagne,Flux physiques de Nouvelle-Aquitaine vers Bretagne,Flux physiques d'Occitanie vers Bretagne,Flux physiques de Pays-de-la-Loire vers Bretagne,Flux physiques de PACA vers Bretagne,Flux physiques de Bretagne vers Auvergne-Rhône-Alpes,Flux physiques de Bretagne vers Bourgogne-Franche-Comté,Flux physiques de Bretagne vers Bretagne.1,Flux physiques de Bretagne vers Centre-Val de Loire,Flux physiques de Bretagne vers Grand-Est,Flux physiques de Bretagne vers Hauts-de-France,Flux physiques de Bretagne vers Ile-de-France,Flux physiques de Bretagne vers Normandie,Flux physiques de Bretagne vers Nouvelle-Aquitaine,Flux physiques de Bretagne vers Occitanie,Flux physiques de Bretagne vers Pays-de-la-Loire,Flux physiques de Bretagne vers PACA,Flux physiques Allemagne vers Bretagne,Flux physiques Belgique vers Bretagne,Flux physiques Espagne vers Bretagne,Flux physiques Italie vers Bretagne,Flux physiques Luxembourg vers Bretagne,Flux physiques Royaume-Uni vers Bretagne,Flux physiques Suisse vers Bretagne,Flux physiques de Bretagne vers Allemagne,Flux physiques de Bretagne vers Belgique,Flux physiques de Bretagne vers Espagne,Flux physiques de Bretagne vers Italie,Flux physiques de Bretagne vers Luxembourg,Flux physiques de Bretagne vers Royaume-Uni,Flux physiques de Bretagne vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Bretagne,Données définitives,2021-12-23,02:00,3765.0,522.0,0.0,243.0,0.0,194.0,-1.0,50.0,0,0,0,0,2756.0,-,-,-,-,-,-,-,1135,-,-,2156,-,-,-,-,-,-,-,-,0,-,-,535,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.86,35.88,0.0,-,6.45,21.77,0.0,0.0,5.15,70.55,1.33,61.73,
Bretagne,Données définitives,2021-12-23,02:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,02:30,3653.0,529.0,0.0,244.0,0.0,219.0,-1.0,52.0,0,0,0,0,2610.0,-,-,-,-,-,-,-,1055,-,-,2045,-,-,-,-,-,-,-,-,0,-,-,491,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.48,36.36,0.0,-,6.68,21.86,0.0,0.0,6.0,79.64,1.42,64.2,
Bretagne,Données définitives,2021-12-23,02:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,03:00,3522.0,533.0,0.0,246.0,0.0,221.0,-1.0,52.0,0,0,0,0,2472.0,-,-,-,-,-,-,-,998,-,-,1935,-,-,-,-,-,-,-,-,0,-,-,462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.13,36.63,0.0,-,6.98,22.04,0.0,0.0,6.27,80.36,1.48,64.2,
Bretagne,Données définitives,2021-12-23,03:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,03:30,3450.0,531.0,0.0,253.0,0.0,217.0,-1.0,51.0,0,0,0,0,2399.0,-,-,-,-,-,-,-,953,-,-,1869,-,-,-,-,-,-,-,-,0,-,-,423,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.39,36.49,0.0,-,7.33,22.67,0.0,0.0,6.29,78.91,1.48,62.96,
Bretagne,Données définitives,2021-12-23,03:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,04:00,3393.0,445.0,0.0,266.0,0.0,201.0,-1.0,52.0,0,0,0,0,2430.0,-,-,-,-,-,-,-,950,-,-,1894,-,-,-,-,-,-,-,-,0,-,-,414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.12,30.58,0.0,-,7.84,23.84,0.0,0.0,5.92,73.09,1.53,64.2,
Bretagne,Données définitives,2021-12-23,04:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,04:30,3387.0,446.0,0.0,284.0,0.0,165.0,-1.0,52.0,0,0,0,0,2442.0,-,-,-,-,-,-,-,990,-,-,1886,-,-,-,-,-,-,-,-,0,-,-,434,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.17,30.65,0.0,-,8.39,25.45,0.0,0.0,4.87,60.0,1.54,64.2,
Bretagne,Données définitives,2021-12-23,04:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,05:00,3383.0,446.0,0.0,290.0,0.0,113.0,-1.0,52.0,0,0,0,0,2483.0,-,-,-,-,-,-,-,1012,-,-,1906,-,-,-,-,-,-,-,-,0,-,-,435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.18,30.65,0.0,-,8.57,25.99,0.0,0.0,3.34,41.09,1.54,64.2,
Bretagne,Données définitives,2021-12-23,05:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,05:30,3466.0,447.0,0.0,304.0,0.0,60.0,-1.0,52.0,0,0,0,0,2604.0,-,-,-,-,-,-,-,1173,-,-,1940,-,-,-,-,-,-,-,-,0,-,-,509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.9,30.72,0.0,-,8.77,27.24,0.0,0.0,1.73,21.82,1.5,64.2,
Bretagne,Données définitives,2021-12-23,05:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,06:00,3507.0,446.0,0.0,317.0,0.0,9.0,-3.0,51.0,0,0,0,0,2687.0,-,-,-,-,-,-,-,1184,-,-,1975,-,-,-,-,-,-,-,-,0,-,-,472,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.72,30.65,0.0,-,9.04,28.41,0.0,0.0,0.26,3.27,1.45,62.96,
Bretagne,Données définitives,2021-12-23,06:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,06:30,3691.0,443.0,0.0,353.0,0.0,8.0,0.0,50.0,0,0,0,0,2837.0,-,-,-,-,-,-,-,1208,-,-,2076,-,-,-,-,-,-,-,-,0,-,-,447,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.0,30.45,0.0,-,9.56,31.63,0.0,0.0,0.22,2.91,1.35,61.73,
Bretagne,Données définitives,2021-12-23,06:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,07:00,3801.0,376.0,0.0,372.0,0.0,8.0,-1.0,51.0,0,0,0,0,2995.0,-,-,-,-,-,-,-,1245,-,-,2212,-,-,-,-,-,-,-,-,0,-,-,462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.89,25.84,0.0,-,9.79,33.33,0.0,0.0,0.21,2.91,1.34,62.96,
Bretagne,Données définitives,2021-12-23,07:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,07:30,3918.0,321.0,0.0,415.0,0.0,8.0,-1.0,50.0,0,0,0,0,3125.0,-,-,-,-,-,-,-,1323,-,-,2321,-,-,-,-,-,-,-,-,0,-,-,519,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.19,22.06,0.0,-,10.59,37.19,0.0,0.0,0.2,2.91,1.28,61.73,
Bretagne,Données définitives,2021-12-23,07:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,08:00,3992.0,324.0,0.0,419.0,0.0,8.0,-1.0,51.0,0,0,0,0,3192.0,-,-,-,-,-,-,-,1363,-,-,2374,-,-,-,-,-,-,-,-,0,-,-,545,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.12,22.27,0.0,-,10.5,37.54,0.0,0.0,0.2,2.91,1.28,62.96,
Bretagne,Données définitives,2021-12-23,08:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,08:30,4072.0,323.0,0.0,458.0,0.0,8.0,-1.0,51.0,0,0,0,0,3233.0,-,-,-,-,-,-,-,1353,-,-,2421,-,-,-,-,-,-,-,-,0,-,-,541,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.93,22.2,0.0,-,11.25,41.04,0.0,0.0,0.2,2.91,1.25,62.96,
Bretagne,Données définitives,2021-12-23,08:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,09:00,4078.0,320.0,0.0,488.0,0.0,12.0,-1.0,50.0,0,0,0,0,3208.0,-,-,-,-,-,-,-,1363,-,-,2399,-,-,-,-,-,-,-,-,0,-,-,553,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.85,21.99,0.0,-,11.97,43.73,0.0,0.0,0.29,4.36,1.23,61.73,
Bretagne,Données définitives,2021-12-23,09:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,09:30,4072.0,316.0,0.0,485.0,3.0,15.0,-22.0,50.0,0,0,0,0,3225.0,-,-,-,-,-,-,-,1289,-,-,2433,-,-,-,-,-,-,-,-,0,-,-,497,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.76,21.72,0.0,-,11.91,43.46,0.07,0.96,0.37,5.45,1.23,61.73,
Bretagne,Données définitives,2021-12-23,09:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,10:00,4039.0,313.0,0.0,507.0,10.0,15.0,-54.0,51.0,0,0,0,0,3197.0,-,-,-,-,-,-,-,1237,-,-,2417,-,-,-,-,-,-,-,-,0,-,-,456,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.75,21.51,0.0,-,12.55,45.43,0.25,3.22,0.37,5.45,1.26,62.96,
Bretagne,Données définitives,2021-12-23,10:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,10:30,4018.0,305.0,0.0,510.0,15.0,15.0,-57.0,52.0,0,0,0,0,3179.0,-,-,-,-,-,-,-,1067,-,-,2461,-,-,-,-,-,-,-,-,0,-,-,349,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.59,20.96,0.0,-,12.69,45.7,0.37,4.82,0.37,5.45,1.29,64.2,
Bretagne,Données définitives,2021-12-23,10:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,11:00,3987.0,308.0,0.0,463.0,20.0,14.0,-57.0,51.0,0,0,0,0,3186.0,-,-,-,-,-,-,-,1054,-,-,2474,-,-,-,-,-,-,-,-,0,-,-,342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.73,21.17,0.0,-,11.61,41.49,0.5,6.43,0.35,5.09,1.28,62.96,
Bretagne,Données définitives,2021-12-23,11:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,11:30,3961.0,308.0,0.0,457.0,29.0,8.0,-56.0,52.0,0,0,0,0,3163.0,-,-,-,-,-,-,-,1029,-,-,2457,-,-,-,-,-,-,-,-,0,-,-,323,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.78,21.17,0.0,-,11.54,40.95,0.73,9.32,0.2,2.91,1.31,64.2,
Bretagne,Données définitives,2021-12-23,11:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,12:00,3978.0,306.0,0.0,399.0,34.0,8.0,-1.0,51.0,0,0,0,0,3181.0,-,-,-,-,-,-,-,1003,-,-,2505,-,-,-,-,-,-,-,-,0,-,-,327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.69,21.03,0.0,-,10.03,35.75,0.85,10.93,0.2,2.91,1.28,62.96,
Bretagne,Données définitives,2021-12-23,12:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,12:30,4006.0,309.0,0.0,353.0,35.0,8.0,-1.0,55.0,0,0,0,0,3246.0,-,-,-,-,-,-,-,1022,-,-,2565,-,-,-,-,-,-,-,-,0,-,-,341,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.71,21.24,0.0,-,8.81,31.63,0.87,11.25,0.2,2.91,1.37,67.9,
Bretagne,Données définitives,2021-12-23,12:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,13:00,4011.0,307.0,0.0,307.0,40.0,15.0,-1.0,53.0,0,0,0,0,3289.0,-,-,-,-,-,-,-,1007,-,-,2591,-,-,-,-,-,-,-,-,0,-,-,309,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.65,21.1,0.0,-,7.65,27.51,1.0,12.86,0.37,5.45,1.32,65.43,
Bretagne,Données définitives,2021-12-23,13:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,13:30,3835.0,304.0,0.0,263.0,34.0,169.0,-1.0,53.0,0,0,0,0,3014.0,-,-,-,-,-,-,-,841,-,-,2427,-,-,-,-,-,-,-,-,0,-,-,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.93,20.89,0.0,-,6.86,23.57,0.89,10.93,4.41,61.45,1.38,65.43,
Bretagne,Données définitives,2021-12-23,13:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,14:00,3767.0,305.0,0.0,228.0,35.0,189.0,-1.0,54.0,0,0,0,0,2959.0,-,-,-,-,-,-,-,849,-,-,2371,-,-,-,-,-,-,-,-,0,-,-,262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.1,20.96,0.0,-,6.05,20.43,0.93,11.25,5.02,68.73,1.43,66.67,
Bretagne,Données définitives,2021-12-23,14:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,14:30,3643.0,300.0,0.0,195.0,34.0,217.0,-1.0,56.0,0,0,0,0,2843.0,-,-,-,-,-,-,-,917,-,-,2252,-,-,-,-,-,-,-,-,0,-,-,325,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.23,20.62,0.0,-,5.35,17.47,0.93,10.93,5.96,78.91,1.54,69.14,
Bretagne,Données définitives,2021-12-23,14:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,15:00,3544.0,295.0,0.0,169.0,33.0,226.0,-1.0,56.0,0,0,0,0,2767.0,-,-,-,-,-,-,-,917,-,-,2190,-,-,-,-,-,-,-,-,0,-,-,340,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.32,20.27,0.0,-,4.77,15.14,0.93,10.61,6.38,82.18,1.58,69.14,
Bretagne,Données définitives,2021-12-23,15:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,15:30,3490.0,292.0,0.0,142.0,28.0,223.0,-1.0,54.0,0,0,0,0,2751.0,-,-,-,-,-,-,-,1058,-,-,2189,-,-,-,-,-,-,-,-,0,-,-,496,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.37,20.07,0.0,-,4.07,12.72,0.8,9.0,6.39,81.09,1.55,66.67,
Bretagne,Données définitives,2021-12-23,15:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,16:00,3416.0,295.0,0.0,116.0,21.0,222.0,-1.0,55.0,0,0,0,0,2708.0,-,-,-,-,-,-,-,1067,-,-,2247,-,-,-,-,-,-,-,-,0,-,-,606,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.64,20.27,0.0,-,3.4,10.39,0.61,6.75,6.5,80.73,1.61,67.9,
Bretagne,Données définitives,2021-12-23,16:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,16:30,3410.0,301.0,0.0,101.0,12.0,201.0,-1.0,54.0,0,0,0,0,2741.0,-,-,-,-,-,-,-,1105,-,-,2256,-,-,-,-,-,-,-,-,0,-,-,619,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.83,20.69,0.0,-,2.96,9.05,0.35,3.86,5.89,73.09,1.58,66.67,
Bretagne,Données définitives,2021-12-23,16:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,17:00,3412.0,302.0,0.0,94.0,4.0,162.0,-1.0,54.0,0,0,0,0,2797.0,-,-,-,-,-,-,-,1104,-,-,2289,-,-,-,-,-,-,-,-,0,-,-,595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.85,20.76,0.0,-,2.75,8.42,0.12,1.29,4.75,58.91,1.58,66.67,
Bretagne,Données définitives,2021-12-23,17:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,17:30,3473.0,310.0,0.0,99.0,0.0,109.0,-1.0,51.0,0,0,0,0,2904.0,-,-,-,-,-,-,-,1128,-,-,2372,-,-,-,-,-,-,-,-,0,-,-,596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.93,21.31,0.0,-,2.85,8.87,0.0,0.0,3.14,39.64,1.47,62.96,
Bretagne,Données définitives,2021-12-23,17:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,18:00,3613.0,318.0,0.0,103.0,0.0,63.0,-1.0,53.0,0,0,0,0,3078.0,-,-,-,-,-,-,-,1201,-,-,2485,-,-,-,-,-,-,-,-,0,-,-,608,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.8,21.86,0.0,-,2.85,9.23,0.0,0.0,1.74,22.91,1.47,65.43,
Bretagne,Données définitives,2021-12-23,18:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,18:30,3655.0,306.0,0.0,115.0,0.0,21.0,-3.0,53.0,0,0,0,0,3162.0,-,-,-,-,-,-,-,1292,-,-,2596,-,-,-,-,-,-,-,-,0,-,-,726,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.37,21.03,0.0,-,3.15,10.3,0.0,0.0,0.57,7.64,1.45,65.43,
Bretagne,Données définitives,2021-12-23,18:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,19:00,3720.0,304.0,0.0,118.0,0.0,20.0,0.0,51.0,0,0,0,0,3227.0,-,-,-,-,-,-,-,1343,-,-,2681,-,-,-,-,-,-,-,-,0,-,-,797,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.17,20.89,0.0,-,3.17,10.57,0.0,0.0,0.54,7.27,1.37,62.96,
Bretagne,Données définitives,2021-12-23,19:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,19:30,3650.0,305.0,0.0,114.0,0.0,20.0,-1.0,54.0,0,0,0,0,3158.0,-,-,-,-,-,-,-,1402,-,-,2601,-,-,-,-,-,-,-,-,0,-,-,845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.36,20.96,0.0,-,3.12,10.22,0.0,0.0,0.55,7.27,1.48,66.67,
Bretagne,Données définitives,2021-12-23,19:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,20:00,3541.0,306.0,0.0,110.0,0.0,15.0,-1.0,53.0,0,0,0,0,3058.0,-,-,-,-,-,-,-,1349,-,-,2483,-,-,-,-,-,-,-,-,0,-,-,773,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.64,21.03,0.0,-,3.11,9.86,0.0,0.0,0.42,5.45,1.5,65.43,
Bretagne,Données définitives,2021-12-23,20:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,20:30,3428.0,311.0,0.0,108.0,0.0,8.0,-1.0,54.0,0,0,0,0,2948.0,-,-,-,-,-,-,-,1301,-,-,2391,-,-,-,-,-,-,-,-,0,-,-,743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.07,21.37,0.0,-,3.15,9.68,0.0,0.0,0.23,2.91,1.58,66.67,
Bretagne,Données définitives,2021-12-23,20:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,21:00,3299.0,313.0,0.0,111.0,0.0,8.0,-1.0,55.0,0,0,0,0,2813.0,-,-,-,-,-,-,-,1296,-,-,2267,-,-,-,-,-,-,-,-,0,-,-,750,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.49,21.51,0.0,-,3.36,9.95,0.0,0.0,0.24,2.91,1.67,67.9,
Bretagne,Données définitives,2021-12-23,21:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,21:30,3190.0,313.0,0.0,117.0,0.0,8.0,-1.0,54.0,0,0,0,0,2699.0,-,-,-,-,-,-,-,1182,-,-,2184,-,-,-,-,-,-,-,-,0,-,-,667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.81,21.51,0.0,-,3.67,10.48,0.0,0.0,0.25,2.91,1.69,66.67,
Bretagne,Données définitives,2021-12-23,21:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-12-23,22:00,3232.0,312.0,0.0,125.0,0.0,8.0,-38.0,55.0,0,0,0,0,2771.0,-,-,-,-,-,-,-,1230,-,-,2251,-,-,-,-,-,-,-,-,0,-,-,710,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.65,21.44,0.0,-,3.87,11.2,0.0,0.0,0.25,2.91,1.7,67.9,
