Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Nouvelle-Aquitaine,Flux physiques de Bourgogne-Franche-Comté vers Nouvelle-Aquitaine,Flux physiques de Bretagne vers Nouvelle-Aquitaine,Flux physiques de Centre-Val de Loire vers Nouvelle-Aquitaine,Flux physiques de Grand-Est vers Nouvelle-Aquitaine,Flux physiques de Hauts-de-France vers Nouvelle-Aquitaine,Flux physiques d'Ile-de-France vers Nouvelle-Aquitaine,Flux physiques de Normandie vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Nouvelle-Aquitaine,Flux physiques d'Occitanie vers Nouvelle-Aquitaine,Flux physiques de Pays-de-la-Loire vers Nouvelle-Aquitaine,Flux physiques de PACA vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Auvergne-Rhône-Alpes,Flux physiques de Nouvelle-Aquitaine vers Bourgogne-Franche-Comté,Flux physiques de Nouvelle-Aquitaine vers Bretagne,Flux physiques de Nouvelle-Aquitaine vers Centre-Val de Loire,Flux physiques de Nouvelle-Aquitaine vers Grand-Est,Flux physiques de Nouvelle-Aquitaine vers Hauts-de-France,Flux physiques de Nouvelle-Aquitaine vers Ile-de-France,Flux physiques de Nouvelle-Aquitaine vers Normandie,Flux physiques de Nouvelle-Aquitaine vers Nouvelle-Aquitaine.1,Flux physiques de Nouvelle-Aquitaine vers Occitanie,Flux physiques de Nouvelle-Aquitaine vers Pays-de-la-Loire,Flux physiques de Nouvelle-Aquitaine vers PACA,Flux physiques Allemagne vers Nouvelle-Aquitaine,Flux physiques Belgique vers Nouvelle-Aquitaine,Flux physiques Espagne vers Nouvelle-Aquitaine,Flux physiques Italie vers Nouvelle-Aquitaine,Flux physiques Luxembourg vers Nouvelle-Aquitaine,Flux physiques Royaume-Uni vers Nouvelle-Aquitaine,Flux physiques Suisse vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Allemagne,Flux physiques de Nouvelle-Aquitaine vers Belgique,Flux physiques de Nouvelle-Aquitaine vers Espagne,Flux physiques de Nouvelle-Aquitaine vers Italie,Flux physiques de Nouvelle-Aquitaine vers Luxembourg,Flux physiques de Nouvelle-Aquitaine vers Royaume-Uni,Flux physiques de Nouvelle-Aquitaine vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Nouvelle-Aquitaine,Données définitives,2021-12-15,21:00,6782.0,304.0,2741.0,455.0,0.0,1164.0,0.0,184.0,0,0,0,0,1933.0,93,-,-,656,-,-,-,-,-,710,119,-,97,-,-,104,-,-,-,-,-,359,411,-,-,-,1325,-,-,-,-,-,-,0,-,-,-,-,4.48,48.56,40.42,41.34,6.71,34.68,0.0,0.0,17.16,52.36,2.71,52.72,
Nouvelle-Aquitaine,Données définitives,2021-12-15,21:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-15,21:30,6591.0,304.0,2740.0,474.0,0.0,948.0,0.0,188.0,0,0,0,0,1938.0,82,-,-,658,-,-,-,-,-,656,302,-,88,-,-,32,-,-,-,-,-,377,391,-,-,-,1141,-,-,-,-,-,-,13,-,-,-,-,4.61,48.56,41.57,41.33,7.19,36.13,0.0,0.0,14.38,42.65,2.85,53.87,
Nouvelle-Aquitaine,Données définitives,2021-12-15,21:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-15,22:00,6449.0,304.0,2740.0,516.0,0.0,745.0,0.0,187.0,0,0,0,0,1957.0,84,-,-,711,-,-,-,-,-,654,383,-,64,-,-,19,-,-,-,-,-,429,354,-,-,-,1034,-,-,-,-,-,-,42,-,-,-,-,4.71,48.56,42.49,41.33,8.0,39.33,0.0,0.0,11.55,33.51,2.9,53.58,
Nouvelle-Aquitaine,Données définitives,2021-12-15,22:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-15,22:30,6489.0,304.0,2741.0,542.0,0.0,654.0,0.0,189.0,0,0,0,0,2060.0,82,-,-,716,-,-,-,-,-,688,425,-,45,-,-,22,-,-,-,-,-,430,352,-,-,-,1032,-,-,-,-,-,-,35,-,-,-,-,4.68,48.56,42.24,41.34,8.35,41.31,0.0,0.0,10.08,29.42,2.91,54.15,
Nouvelle-Aquitaine,Données définitives,2021-12-15,22:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-15,23:00,6714.0,305.0,2741.0,559.0,0.0,891.0,0.0,194.0,0,0,0,0,2025.0,77,-,-,648,-,-,-,-,-,693,253,-,73,-,-,39,-,-,-,-,-,338,442,-,-,-,1246,-,-,-,-,-,-,0,-,-,-,-,4.54,48.72,40.83,41.34,8.33,42.61,0.0,0.0,13.27,40.08,2.89,55.59,
Nouvelle-Aquitaine,Données définitives,2021-12-15,23:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-15,23:30,6529.0,305.0,2741.0,588.0,0.0,572.0,0.0,196.0,0,0,0,0,2127.0,88,-,-,678,-,-,-,-,-,710,300,-,20,-,-,50,-,-,-,-,-,358,412,-,-,-,1190,-,-,-,-,-,-,0,-,-,-,-,4.67,48.72,41.98,41.34,9.01,44.82,0.0,0.0,8.76,25.73,3.0,56.16,
Nouvelle-Aquitaine,Données définitives,2021-12-15,23:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,00:00,6517.0,304.0,2741.0,596.0,0.0,555.0,0.0,198.0,0,0,0,0,2124.0,89,-,-,782,-,-,-,-,-,794,321,-,21,-,-,14,-,-,-,-,-,440,388,-,-,-,1026,-,-,-,-,-,-,26,-,-,-,-,4.66,48.56,42.06,41.34,9.15,45.43,0.0,0.0,8.52,24.97,3.04,56.73,
Nouvelle-Aquitaine,Données définitives,2021-12-16,00:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,00:30,6521.0,304.0,2741.0,651.0,0.0,538.0,0.0,196.0,0,0,0,0,2092.0,94,-,-,1064,-,-,-,-,-,636,807,-,66,-,-,10,-,-,-,-,-,576,304,-,-,-,592,-,-,-,-,-,-,145,-,-,-,-,4.66,48.56,42.03,41.34,9.98,49.62,0.0,0.0,8.25,24.2,3.01,56.16,
Nouvelle-Aquitaine,Données définitives,2021-12-16,00:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,01:00,6344.0,304.0,2741.0,682.0,0.0,543.0,0.0,196.0,0,0,0,0,1880.0,93,-,-,1057,-,-,-,-,-,481,837,-,73,-,-,9,-,-,-,-,-,647,278,-,-,-,569,-,-,-,-,-,-,150,-,-,-,-,4.79,48.56,43.21,41.34,10.75,51.98,0.0,0.0,8.56,24.43,3.09,56.16,
Nouvelle-Aquitaine,Données définitives,2021-12-16,01:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,01:30,6501.0,304.0,2741.0,658.0,0.0,542.0,0.0,198.0,0,0,0,0,2059.0,90,-,-,1012,-,-,-,-,-,561,845,-,75,-,-,10,-,-,-,-,-,615,258,-,-,-,633,-,-,-,-,-,-,125,-,-,-,-,4.68,48.56,42.16,41.34,10.12,50.15,0.0,0.0,8.34,24.38,3.05,56.73,
Nouvelle-Aquitaine,Données définitives,2021-12-16,01:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,02:00,6373.0,305.0,2741.0,670.0,0.0,582.0,0.0,195.0,0,0,0,0,1880.0,89,-,-,913,-,-,-,-,-,547,709,-,79,-,-,9,-,-,-,-,-,607,293,-,-,-,716,-,-,-,-,-,-,105,-,-,-,-,4.79,48.72,43.01,41.34,10.51,51.07,0.0,0.0,9.13,26.18,3.06,55.87,
Nouvelle-Aquitaine,Données définitives,2021-12-16,02:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,02:30,6455.0,305.0,2741.0,660.0,0.0,576.0,0.0,197.0,0,0,0,0,1977.0,82,-,-,669,-,-,-,-,-,509,478,-,63,-,-,83,-,-,-,-,-,535,302,-,-,-,1223,-,-,-,-,-,-,0,-,-,-,-,4.73,48.72,42.46,41.34,10.22,50.3,0.0,0.0,8.92,25.91,3.05,56.45,
Nouvelle-Aquitaine,Données définitives,2021-12-16,02:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,03:00,6278.0,307.0,2741.0,652.0,0.0,447.0,0.0,193.0,0,0,0,0,1938.0,84,-,-,743,-,-,-,-,-,478,580,-,47,-,-,95,-,-,-,-,-,543,270,-,-,-,1030,-,-,-,-,-,-,22,-,-,-,-,4.89,49.04,43.66,41.34,10.39,49.7,0.0,0.0,7.12,20.11,3.07,55.3,
Nouvelle-Aquitaine,Données définitives,2021-12-16,03:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,03:30,6158.0,307.0,2741.0,694.0,0.0,446.0,0.0,191.0,0,0,0,0,1780.0,83,-,-,782,-,-,-,-,-,447,750,-,58,-,-,64,-,-,-,-,-,566,239,-,-,-,742,-,-,-,-,-,-,97,-,-,-,-,4.99,49.04,44.51,41.34,11.27,52.9,0.0,0.0,7.24,20.06,3.1,54.73,
Nouvelle-Aquitaine,Données définitives,2021-12-16,03:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,04:00,6027.0,307.0,2741.0,666.0,0.0,446.0,0.0,196.0,0,0,0,0,1671.0,83,-,-,766,-,-,-,-,-,439,755,-,61,-,-,89,-,-,-,-,-,550,261,-,-,-,702,-,-,-,-,-,-,112,-,-,-,-,5.09,49.04,45.48,41.34,11.05,50.76,0.0,0.0,7.4,20.06,3.25,56.16,
Nouvelle-Aquitaine,Données définitives,2021-12-16,04:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,04:30,6009.0,306.0,2741.0,716.0,0.0,447.0,0.0,197.0,0,0,0,0,1603.0,79,-,-,737,-,-,-,-,-,426,673,-,55,-,-,132,-,-,-,-,-,531,280,-,-,-,780,-,-,-,-,-,-,92,-,-,-,-,5.09,48.88,45.61,41.34,11.92,54.57,0.0,0.0,7.44,20.11,3.28,56.45,
Nouvelle-Aquitaine,Données définitives,2021-12-16,04:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,05:00,6073.0,307.0,2741.0,716.0,0.0,447.0,0.0,193.0,0,0,0,0,1671.0,79,-,-,743,-,-,-,-,-,441,688,-,55,-,-,128,-,-,-,-,-,529,279,-,-,-,797,-,-,-,-,-,-,87,-,-,-,-,5.06,49.04,45.13,41.34,11.79,54.57,0.0,0.0,7.36,20.11,3.18,55.3,
Nouvelle-Aquitaine,Données définitives,2021-12-16,05:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,05:30,6293.0,307.0,2742.0,698.0,0.0,443.0,0.0,195.0,0,0,0,0,1909.0,80,-,-,730,-,-,-,-,-,460,519,-,49,-,-,169,-,-,-,-,-,518,314,-,-,-,1170,-,-,-,-,-,-,0,-,-,-,-,4.88,49.04,43.57,41.36,11.09,53.2,0.0,0.0,7.04,19.93,3.1,55.87,
Nouvelle-Aquitaine,Données définitives,2021-12-16,05:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,06:00,6452.0,307.0,2741.0,636.0,0.0,447.0,0.0,195.0,0,0,0,0,2126.0,98,-,-,743,-,-,-,-,-,584,562,-,45,-,-,84,-,-,-,-,-,534,314,-,-,-,1116,-,-,-,-,-,-,0,-,-,-,-,4.76,49.04,42.48,41.34,9.86,48.48,0.0,0.0,6.93,20.11,3.02,55.87,
Nouvelle-Aquitaine,Données définitives,2021-12-16,06:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,06:30,6879.0,306.0,2741.0,680.0,0.0,509.0,0.0,192.0,0,0,0,0,2452.0,97,-,-,1015,-,-,-,-,-,651,740,-,38,-,-,9,-,-,-,-,-,643,293,-,-,-,968,-,-,-,-,-,-,34,-,-,-,-,4.45,48.88,39.85,41.34,9.89,51.83,0.0,0.0,7.4,22.9,2.79,55.01,
Nouvelle-Aquitaine,Données définitives,2021-12-16,06:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,07:00,7208.0,306.0,2741.0,681.0,0.0,663.0,0.0,188.0,0,0,0,0,2630.0,92,-,-,927,-,-,-,-,-,831,566,-,44,-,-,10,-,-,-,-,-,530,322,-,-,-,1121,-,-,-,-,-,-,0,-,-,-,-,4.25,48.88,38.03,41.34,9.45,51.91,0.0,0.0,9.2,29.82,2.61,53.87,
Nouvelle-Aquitaine,Données définitives,2021-12-16,07:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,07:30,7532.0,306.0,2741.0,710.0,0.0,743.0,0.0,188.0,0,0,0,0,2845.0,196,-,-,954,-,-,-,-,-,889,456,-,68,-,-,10,-,-,-,-,-,509,359,-,-,-,1297,-,-,-,-,-,-,0,-,-,-,-,4.06,48.88,36.39,41.34,9.43,54.12,0.0,0.0,9.86,33.42,2.5,53.87,
Nouvelle-Aquitaine,Données définitives,2021-12-16,07:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,08:00,7798.0,307.0,2741.0,755.0,0.0,844.0,0.0,186.0,0,0,0,0,2967.0,200,-,-,935,-,-,-,-,-,983,376,-,65,-,-,10,-,-,-,-,-,451,369,-,-,-,1367,-,-,-,-,-,-,0,-,-,-,-,3.94,49.04,35.15,41.34,9.68,57.55,0.0,0.0,10.82,37.97,2.39,53.3,
Nouvelle-Aquitaine,Données définitives,2021-12-16,08:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,08:30,7819.0,308.0,2740.0,760.0,0.0,1172.0,0.0,186.0,0,0,0,0,2654.0,195,-,-,850,-,-,-,-,-,1040,254,-,118,-,-,52,-,-,-,-,-,421,422,-,-,-,1327,-,-,-,-,-,-,0,-,-,-,-,3.94,49.2,35.04,41.33,9.72,57.93,0.0,0.0,14.99,52.72,2.38,53.3,
Nouvelle-Aquitaine,Données définitives,2021-12-16,08:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,09:00,7863.0,308.0,2737.0,805.0,35.0,1173.0,0.0,179.0,0,0,0,0,2626.0,188,-,-,721,-,-,-,-,-,1077,168,-,108,-,-,75,-,-,-,-,-,310,444,-,-,-,1409,-,-,-,-,-,-,0,-,-,-,-,3.92,49.2,34.81,41.28,10.24,61.36,0.45,1.1,14.92,52.77,2.28,51.29,
Nouvelle-Aquitaine,Données définitives,2021-12-16,09:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,09:30,7933.0,315.0,2742.0,778.0,169.0,1305.0,0.0,179.0,0,0,0,0,2444.0,210,-,-,702,-,-,-,-,-,1354,66,-,106,-,-,280,-,-,-,-,-,254,626,-,-,-,1379,-,-,-,-,-,-,0,-,-,-,-,3.97,50.32,34.56,41.36,9.81,59.3,2.13,5.33,16.45,58.7,2.26,51.29,
Nouvelle-Aquitaine,Données définitives,2021-12-16,09:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,10:00,7938.0,315.0,2742.0,812.0,357.0,1279.0,0.0,180.0,0,0,0,0,2252.0,215,-,-,672,-,-,-,-,-,1349,66,-,92,-,-,362,-,-,-,-,-,239,725,-,-,-,1369,-,-,-,-,-,-,0,-,-,-,-,3.97,50.32,34.54,41.36,10.23,61.89,4.5,11.26,16.11,57.53,2.27,51.58,
Nouvelle-Aquitaine,Données définitives,2021-12-16,10:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,10:30,7908.0,314.0,2742.0,847.0,558.0,1281.0,0.0,183.0,0,0,0,0,1983.0,214,-,-,621,-,-,-,-,-,1488,67,-,62,-,-,491,-,-,-,-,-,250,928,-,-,-,1323,-,-,-,-,-,-,0,-,-,-,-,3.97,50.16,34.67,41.36,10.71,64.56,7.06,17.6,16.2,57.62,2.31,52.44,
Nouvelle-Aquitaine,Données définitives,2021-12-16,10:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,11:00,7760.0,312.0,2743.0,826.0,768.0,1187.0,0.0,184.0,0,0,0,0,1741.0,193,-,-,558,-,-,-,-,-,1378,65,-,39,-,-,486,-,-,-,-,-,224,994,-,-,-,1290,-,-,-,-,-,-,0,-,-,-,-,4.02,49.84,35.35,41.37,10.64,62.96,9.9,24.23,15.3,53.4,2.37,52.72,
Nouvelle-Aquitaine,Données définitives,2021-12-16,11:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,11:30,7726.0,312.0,2743.0,836.0,944.0,1195.0,0.0,177.0,0,0,0,0,1519.0,196,-,-,567,-,-,-,-,-,1492,64,-,33,-,-,583,-,-,-,-,-,221,1152,-,-,-,1193,-,-,-,-,-,-,4,-,-,-,-,4.04,49.84,35.5,41.37,10.82,63.72,12.22,29.78,15.47,53.76,2.29,50.72,
Nouvelle-Aquitaine,Données définitives,2021-12-16,11:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,12:00,7667.0,311.0,2742.0,853.0,1071.0,1078.0,0.0,176.0,0,0,0,0,1438.0,224,-,-,548,-,-,-,-,-,1514,64,-,29,-,-,625,-,-,-,-,-,197,1252,-,-,-,1195,-,-,-,-,-,-,4,-,-,-,-,4.06,49.68,35.76,41.36,11.13,65.02,13.97,33.79,14.06,48.49,2.3,50.43,
Nouvelle-Aquitaine,Données définitives,2021-12-16,12:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,12:30,7548.0,310.0,2744.0,857.0,1155.0,872.0,0.0,177.0,0,0,0,0,1432.0,150,-,-,505,-,-,-,-,-,1663,58,-,39,-,-,682,-,-,-,-,-,172,1371,-,-,-,1320,-,-,-,-,-,-,0,-,-,-,-,4.11,49.52,36.35,41.39,11.35,65.32,15.3,36.44,11.55,39.23,2.34,50.72,
Nouvelle-Aquitaine,Données définitives,2021-12-16,12:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,13:00,7615.0,309.0,2742.0,916.0,1223.0,869.0,0.0,189.0,0,0,0,0,1367.0,156,-,-,511,-,-,-,-,-,1699,66,-,41,-,-,733,-,-,-,-,-,175,1442,-,-,-,1324,-,-,-,-,-,-,0,-,-,-,-,4.06,49.36,36.01,41.36,12.03,69.82,16.06,38.58,11.41,39.09,2.48,54.15,
Nouvelle-Aquitaine,Données définitives,2021-12-16,13:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,13:30,7426.0,308.0,2742.0,894.0,1245.0,872.0,0.0,191.0,0,0,0,0,1174.0,160,-,-,494,-,-,-,-,-,1731,64,-,42,-,-,813,-,-,-,-,-,171,1512,-,-,-,1264,-,-,-,-,-,-,0,-,-,-,-,4.15,49.2,36.92,41.36,12.04,68.14,16.77,39.27,11.74,39.23,2.57,54.73,
Nouvelle-Aquitaine,Données définitives,2021-12-16,13:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,14:00,7282.0,307.0,2743.0,861.0,1199.0,643.0,0.0,195.0,0,0,0,0,1335.0,196,-,-,418,-,-,-,-,-,1666,60,-,41,-,-,671,-,-,-,-,-,167,1391,-,-,-,1264,-,-,-,-,-,-,0,-,-,-,-,4.22,49.04,37.67,41.37,11.82,65.63,16.47,37.82,8.83,28.92,2.68,55.87,
Nouvelle-Aquitaine,Données définitives,2021-12-16,14:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,14:30,7145.0,306.0,2743.0,850.0,1135.0,682.0,0.0,188.0,0,0,0,0,1241.0,288,-,-,447,-,-,-,-,-,1927,61,-,46,-,-,879,-,-,-,-,-,172,1556,-,-,-,1181,-,-,-,-,-,-,10,-,-,-,-,4.28,48.88,38.39,41.37,11.9,64.79,15.89,35.8,9.55,30.68,2.63,53.87,
Nouvelle-Aquitaine,Données définitives,2021-12-16,14:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,15:00,6901.0,304.0,2743.0,859.0,1000.0,676.0,0.0,192.0,0,0,0,0,1128.0,282,-,-,380,-,-,-,-,-,1809,68,-,51,-,-,851,-,-,-,-,-,169,1495,-,-,-,1174,-,-,-,-,-,-,19,-,-,-,-,4.41,48.56,39.75,41.37,12.45,65.47,14.49,31.55,9.8,30.41,2.78,55.01,
Nouvelle-Aquitaine,Données définitives,2021-12-16,15:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-12-16,15:30,6848.0,300.0,2743.0,868.0,798.0,675.0,0.0,183.0,0,0,0,0,1281.0,274,-,-,381,-,-,-,-,-,1785,69,-,51,-,-,852,-,-,-,-,-,183,1470,-,-,-,1328,-,-,-,-,-,-,0,-,-,-,-,4.38,47.92,40.06,41.37,12.68,66.16,11.65,25.17,9.86,30.36,2.67,52.44,
Nouvelle-Aquitaine,Données définitives,2021-12-16,15:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
